ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
HERMA	The short-term (1-month) outlook for HERMA is mildly bullish (+1.8% vs current price of 16.45). At 6 months the model targets 18.10 (+10.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 19.25 (+17.0%). Over a 5-year horizon the model projects 42.82 (cumulative +160.3%).	16.3429	16.3713	16.3213	16.4228	16.6949	16.7411	17.1441	17.2491	18.1016	19.2457	24.1196	29.206	35.365	42.8229
HEX	The short-term (1-month) outlook for HEX is mildly bearish (-1.1% vs current price of 10.81). At 6 months the model targets 10.66 (-1.4%), a mildly bearish medium-term signal. The 1-year forecast stands at 11.13 (+3.0%). Over a 5-year horizon the model projects 9.37 (cumulative -13.3%).	10.7064	10.7475	10.658	10.6993	10.6589	10.6929	10.6843	10.6235	10.6564	11.1338	10.2086	9.9205	9.6406	9.3686
HPUR	The short-term (1-month) outlook for HPUR is sideways (-0.2% vs current price of 1.16). At 6 months the model targets 1.14 (-2.1%), a mildly bearish medium-term signal. The 1-year forecast stands at 1.17 (+1.2%). Over a 5-year horizon the model projects 0.94 (cumulative -18.9%).	1.1581	1.1605	1.1633	1.1655	1.1591	1.1573	1.1603	1.155	1.136	1.1743	1.0669	1.0232	0.9813	0.9412
HSHP	The short-term (1-month) outlook for HSHP is bullish (+3.2% vs current price of 124.40). At 6 months the model targets 144.02 (+15.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 159.02 (+27.8%). Over a 5-year horizon the model projects 537.92 (cumulative +332.4%).	123.0957	123.5453	123.1557	123.5527	127.2302	128.3253	132.042	132.9911	144.0157	159.0217	223.4489	299.4726	401.3618	537.9166
HBC	The short-term (1-month) outlook for HBC is sideways (-0.4% vs current price of 1.29). At 6 months the model targets 1.27 (-2.3%), a mildly bearish medium-term signal. The 1-year forecast stands at 1.30 (+0.1%). Over a 5-year horizon the model projects 1.03 (cumulative -20.6%).	1.2896	1.288	1.2897	1.2881	1.2894	1.2893	1.2833	1.2755	1.2655	1.2962	1.181	1.1278	1.077	1.0285
HYPRO	The short-term (1-month) outlook for HYPRO is mildly bearish (-1.1% vs current price of 1.38). At 6 months the model targets 1.28 (-7.8%), a bearish medium-term signal. The 1-year forecast stands at 1.35 (-2.3%). Over a 5-year horizon the model projects 0.62 (cumulative -55.4%).	1.3672	1.362	1.3651	1.3766	1.3587	1.3701	1.3385	1.3239	1.2775	1.3535	1.0025	0.8529	0.7257	0.6174
HAUTO	The short-term (1-month) outlook for HAUTO is mildly bullish (+2.5% vs current price of 132.70). At 6 months the model targets 150.91 (+13.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 164.59 (+24.0%). Over a 5-year horizon the model projects 480.13 (cumulative +261.8%).	131.2513	131.565	131.9258	131.7428	135.1727	136.0026	138.94	139.2823	150.9105	164.5949	221.9551	287.0531	371.2439	480.1273
HSPG	The short-term (1-month) outlook for HSPG is sideways (-0.1% vs current price of 160.00). At 6 months the model targets 159.83 (-0.1%), a sideways medium-term signal. The 1-year forecast stands at 160.86 (+0.5%). Over a 5-year horizon the model projects 158.28 (cumulative -1.1%).	159.8417	159.8808	159.7429	159.7519	159.6974	159.8291	159.8969	159.6205	159.8273	160.8557	159.3103	158.9666	158.6236	158.2814
IDEX	The short-term (1-month) outlook for IDEX is bullish (+3.3% vs current price of 11.50). At 6 months the model targets 13.87 (+20.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 15.94 (+38.6%). Over a 5-year horizon the model projects 75.04 (cumulative +552.5%).	11.2787	11.2317	11.4411	11.2698	11.6919	11.8752	12.1884	12.3987	13.8725	15.9372	24.3515	35.4356	51.5648	75.0355
IWS	The short-term (1-month) outlook for IWS is mildly bullish (+1.7% vs current price of 58.40). At 6 months the model targets 64.11 (+9.8%), a bullish medium-term signal. The 1-year forecast stands at 68.68 (+17.6%). Over a 5-year horizon the model projects 148.46 (cumulative +154.2%).	57.9953	58.0258	58.0226	57.9083	58.9643	59.3931	60.3025	60.5394	64.1111	68.6843	84.8192	102.2198	123.1901	148.4624
IOX	The short-term (1-month) outlook for IOX is bullish (+7.0% vs current price of 3.70). At 6 months the model targets 4.98 (+34.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 6.12 (+65.3%). Over a 5-year horizon the model projects 72.31 (cumulative +1854.2%).	3.6375	3.6001	3.6756	3.5567	3.8435	3.9602	4.0731	4.1725	4.9808	6.116	12.1504	22.0184	39.9007	72.3062
ITERA	The short-term (1-month) outlook for ITERA is sideways (-0.3% vs current price of 6.96). At 6 months the model targets 6.91 (-0.7%), a mildly bearish medium-term signal. The 1-year forecast stands at 6.97 (+0.2%). Over a 5-year horizon the model projects 6.49 (cumulative -6.7%).	6.9545	6.9492	6.9533	6.9514	6.9594	6.9409	6.9366	6.9416	6.9118	6.972	6.7692	6.6758	6.5836	6.4927
JIN	The short-term (1-month) outlook for JIN is sideways (+0.4% vs current price of 6.04). At 6 months the model targets 6.19 (+2.5%), a mildly bullish medium-term signal. The 1-year forecast stands at 6.27 (+3.9%). Over a 5-year horizon the model projects 7.69 (cumulative +27.4%).	6.0203	6.0314	6.0316	6.0392	6.0662	6.0663	6.0921	6.0985	6.188	6.2739	6.6541	6.9842	7.3307	7.6943
JAREN	The short-term (1-month) outlook for JAREN is sideways (+0.4% vs current price of 349.50). At 6 months the model targets 355.60 (+1.7%), a mildly bullish medium-term signal. The 1-year forecast stands at 358.92 (+2.7%). Over a 5-year horizon the model projects 415.51 (cumulative +18.9%).	348.3245	348.8409	349.6968	349.3791	350.7514	350.9048	352.1553	352.2974	355.5994	358.919	374.5437	387.7307	401.382	415.5139
KID	The short-term (1-month) outlook for KID is sideways (-0.2% vs current price of 131.40). At 6 months the model targets 130.79 (-0.5%), a sideways medium-term signal. The 1-year forecast stands at 131.96 (+0.4%). Over a 5-year horizon the model projects 125.42 (cumulative -4.6%).	131.0896	131.1233	131.1528	131.2527	130.8678	131.1685	131.2586	131.1031	130.7895	131.9569	128.975	127.7793	126.5947	125.4211
KIT	The short-term (1-month) outlook for KIT is mildly bullish (+2.2% vs current price of 108.30). At 6 months the model targets 121.31 (+12.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 131.94 (+21.8%). Over a 5-year horizon the model projects 336.68 (cumulative +210.9%).	107.4457	107.4625	107.2414	107.3203	109.9177	110.6433	113.1927	113.6848	121.3075	131.9352	170.4768	213.8866	268.3502	336.6823
KCC	The short-term (1-month) outlook for KCC is mildly bullish (+1.7% vs current price of 95.60). At 6 months the model targets 104.37 (+9.2%), a bullish medium-term signal. The 1-year forecast stands at 110.45 (+15.5%). Over a 5-year horizon the model projects 229.87 (cumulative +140.4%).	95.026	95.1878	95.1239	95.3274	96.8336	97.2103	99.1033	99.3804	104.3663	110.45	135.7899	161.8349	192.8755	229.8698
KMCP	The short-term (1-month) outlook for KMCP is mildly bullish (+0.9% vs current price of 24.80). At 6 months the model targets 28.38 (+14.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 33.17 (+33.7%). Over a 5-year horizon the model projects 95.36 (cumulative +284.5%).	24.7362	25.264	24.7333	24.4233	25.273	25.0197	25.9186	26.218	28.3754	33.1697	42.5024	55.6408	72.8407	95.3575
KOMPL	The short-term (1-month) outlook for KOMPL is mildly bullish (+1.5% vs current price of 8.20). At 6 months the model targets 8.23 (+0.4%), a sideways medium-term signal. The 1-year forecast stands at 8.48 (+3.4%). Over a 5-year horizon the model projects 8.56 (cumulative +4.4%).	8.1759	8.157	8.161	8.1867	8.2698	8.3189	8.3117	8.2818	8.235	8.4766	8.3409	8.4123	8.4842	8.5568
KOA	The short-term (1-month) outlook for KOA is mildly bullish (+0.9% vs current price of 1.96). At 6 months the model targets 2.10 (+7.4%), a bullish medium-term signal. The 1-year forecast stands at 2.21 (+13.0%). Over a 5-year horizon the model projects 3.99 (cumulative +103.9%).	1.9542	1.9495	1.9534	1.9527	1.9856	1.9762	2.0222	2.0346	2.1026	2.2135	2.6037	3.0025	3.4623	3.9926
KOG	The short-term (1-month) outlook for KOG is mildly bullish (+1.2% vs current price of 314.50). At 6 months the model targets 339.53 (+8.0%), a bullish medium-term signal. The 1-year forecast stands at 362.65 (+15.3%). Over a 5-year horizon the model projects 676.37 (cumulative +115.1%).	313.8922	311.5977	311.8546	310.2722	316.0178	318.1922	321.356	320.5368	339.5291	362.6537	427.2146	497.9191	580.3253	676.3697
LSG	The short-term (1-month) outlook for LSG is sideways (+0.4% vs current price of 45.96). At 6 months the model targets 47.48 (+3.3%), a bullish medium-term signal. The 1-year forecast stands at 48.19 (+4.8%). Over a 5-year horizon the model projects 63.62 (cumulative +38.4%).	45.8871	45.8455	45.9309	46.0049	46.2073	46.1611	46.5534	46.5469	47.4787	48.1879	52.3426	55.859	59.6116	63.6163
LIFE	The short-term (1-month) outlook for LIFE is bearish (-8.9% vs current price of 0.39). At 6 months the model targets 0.01 (-96.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.37 (-6.4%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.2359	0.2547	0.2312	0.299	0.176	0.3554	0.2323	0.1888	0.0146	0.3651	0.0	0.0	0.0	0.0
LINK	The short-term (1-month) outlook for LINK is mildly bullish (+1.5% vs current price of 24.32). At 6 months the model targets 24.89 (+2.4%), a mildly bullish medium-term signal. The 1-year forecast stands at 25.49 (+4.8%). Over a 5-year horizon the model projects 30.71 (cumulative +26.3%).	24.3222	24.3689	24.2715	24.326	24.6191	24.6742	24.779	24.7387	24.8938	25.4868	26.6977	27.9724	29.3079	30.7072
MGN	The short-term (1-month) outlook for MGN is sideways (+0.3% vs current price of 26.50). At 6 months the model targets 27.57 (+4.0%), a bullish medium-term signal. The 1-year forecast stands at 28.73 (+8.4%). Over a 5-year horizon the model projects 39.34 (cumulative +48.5%).	26.4295	26.4093	26.4912	26.405	26.5789	26.5807	26.7577	26.7603	27.5682	28.7274	31.0382	33.5909	36.3535	39.3433
MEDI	The short-term (1-month) outlook for MEDI is mildly bullish (+1.2% vs current price of 225.00). At 6 months the model targets 239.51 (+6.4%), a bullish medium-term signal. The 1-year forecast stands at 246.75 (+9.7%). Over a 5-year horizon the model projects 420.26 (cumulative +86.8%).	223.5161	223.3765	224.6597	224.7813	227.8462	227.7114	232.1482	231.9418	239.5056	246.7515	288.8784	327.3267	370.8922	420.2561
MELG	The short-term (1-month) outlook for MELG is mildly bullish (+0.9% vs current price of 190.04). At 6 months the model targets 199.56 (+5.0%), a bullish medium-term signal. The 1-year forecast stands at 207.64 (+9.3%). Over a 5-year horizon the model projects 309.86 (cumulative +63.0%).	189.3078	189.4337	189.5472	189.5636	190.9451	191.7311	193.2212	194.2948	199.5614	207.6431	231.0847	254.8204	280.9942	309.8563
MORLD	The short-term (1-month) outlook for MORLD is mildly bullish (+1.6% vs current price of 19.42). At 6 months the model targets 21.16 (+9.0%), a bullish medium-term signal. The 1-year forecast stands at 22.22 (+14.4%). Over a 5-year horizon the model projects 45.86 (cumulative +136.2%).	19.2609	19.2695	19.3697	19.4685	19.7051	19.733	20.0428	20.1574	21.1627	22.2161	27.3865	32.5222	38.621	45.8636
MOWI	The short-term (1-month) outlook for MOWI is mildly bullish (+0.7% vs current price of 203.80). At 6 months the model targets 213.03 (+4.5%), a bullish medium-term signal. The 1-year forecast stands at 218.49 (+7.2%). Over a 5-year horizon the model projects 317.42 (cumulative +55.7%).	203.2264	202.8374	203.6488	203.4181	205.4431	205.291	207.7971	208.9354	213.0329	218.494	243.318	265.8638	290.4987	317.4162
MPCC	The short-term (1-month) outlook for MPCC is mildly bullish (+2.3% vs current price of 21.15). At 6 months the model targets 23.68 (+12.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 25.60 (+21.1%). Over a 5-year horizon the model projects 65.43 (cumulative +209.4%).	20.9628	21.0268	21.0338	21.057	21.5169	21.6273	22.0216	22.1916	23.6787	25.6044	33.2277	41.6481	52.2024	65.4313
MULTI	The short-term (1-month) outlook for MULTI is sideways (-0.3% vs current price of 159.80). At 6 months the model targets 159.73 (-0.0%), a sideways medium-term signal. The 1-year forecast stands at 161.76 (+1.2%). Over a 5-year horizon the model projects 159.08 (cumulative -0.5%).	159.2639	159.4837	159.5294	159.734	159.6201	159.277	159.9407	159.7828	159.7277	161.7605	159.511	159.3667	159.2225	159.0784
NAPA	The short-term (1-month) outlook for NAPA is mildly bullish (+1.6% vs current price of 32.70). At 6 months the model targets 35.70 (+9.2%), a bullish medium-term signal. The 1-year forecast stands at 37.84 (+15.7%). Over a 5-year horizon the model projects 78.74 (cumulative +140.8%).	32.5084	32.5154	32.54	32.6904	33.1782	33.229	33.9307	34.017	35.7037	37.8372	46.474	55.4039	66.0498	78.7413
NAVA	The short-term (1-month) outlook for NAVA is sideways (+0.4% vs current price of 19.80). At 6 months the model targets 19.87 (+0.4%), a sideways medium-term signal. The 1-year forecast stands at 20.02 (+1.1%). Over a 5-year horizon the model projects 20.55 (cumulative +3.8%).	19.8134	19.797	19.8077	19.8087	19.8357	19.8871	19.8861	19.9199	19.8733	20.0156	20.0948	20.2439	20.3941	20.5453
NKR	The short-term (1-month) outlook for NKR is mildly bullish (+1.5% vs current price of 14.15). At 6 months the model targets 15.27 (+7.9%), a bullish medium-term signal. The 1-year forecast stands at 16.16 (+14.2%). Over a 5-year horizon the model projects 30.36 (cumulative +114.6%).	14.0793	14.0987	14.0896	14.0822	14.2786	14.3616	14.601	14.6968	15.2725	16.1641	19.2031	22.3707	26.0607	30.3594
NEL	The short-term (1-month) outlook for NEL is sideways (+0.2% vs current price of 2.35). At 6 months the model targets 2.37 (+0.9%), a mildly bullish medium-term signal. The 1-year forecast stands at 2.41 (+2.7%). Over a 5-year horizon the model projects 2.56 (cumulative +9.0%).	2.3392	2.3425	2.3516	2.3542	2.3498	2.3552	2.363	2.3634	2.3704	2.4135	2.4327	2.4751	2.5182	2.5622
NEXT	The short-term (1-month) outlook for NEXT is bearish (-7.3% vs current price of 5.00). At 6 months the model targets 3.24 (-35.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.65 (-6.9%). Over a 5-year horizon the model projects 0.07 (cumulative -98.7%).	4.7464	4.6713	4.6097	4.8601	4.6313	4.6372	4.1713	4.0702	3.2424	4.6536	0.8842	0.3718	0.1564	0.0658
NORBT	The short-term (1-month) outlook for NORBT is mildly bullish (+1.0% vs current price of 237.60). At 6 months the model targets 252.66 (+6.3%), a bullish medium-term signal. The 1-year forecast stands at 266.12 (+12.0%). Over a 5-year horizon the model projects 439.21 (cumulative +84.9%).	235.9308	235.993	236.9871	237.5056	240.1677	240.0282	242.6196	242.6272	252.6557	266.1231	303.7925	343.5124	388.4254	439.2108
NORCO	The short-term (1-month) outlook for NORCO is sideways (-0.0% vs current price of 39.15). At 6 months the model targets 38.93 (-0.6%), a mildly bearish medium-term signal. The 1-year forecast stands at 39.18 (+0.1%). Over a 5-year horizon the model projects 37.03 (cumulative -5.4%).	39.0832	39.0843	39.135	39.1336	39.1202	39.1415	39.0497	39.015	38.9327	39.1809	38.288	37.8642	37.445	37.0305
NOM	The short-term (1-month) outlook for NOM is mildly bearish (-0.6% vs current price of 11.92). At 6 months the model targets 11.63 (-2.5%), a mildly bearish medium-term signal. The 1-year forecast stands at 11.99 (+0.6%). Over a 5-year horizon the model projects 9.30 (cumulative -22.0%).	11.8951	11.9037	11.8907	11.9126	11.8586	11.8489	11.8456	11.8528	11.6275	11.9895	10.7924	10.2692	9.7714	9.2977
NOD	The short-term (1-month) outlook for NOD is mildly bullish (+1.1% vs current price of 188.20). At 6 months the model targets 202.62 (+7.7%), a bullish medium-term signal. The 1-year forecast stands at 212.96 (+13.2%). Over a 5-year horizon the model projects 393.73 (cumulative +109.2%).	186.6878	187.3016	188.4191	188.0233	190.2545	190.3145	192.5026	192.978	202.6178	212.9583	252.8434	293.0674	339.6906	393.7309
NHY	The short-term (1-month) outlook for NHY is mildly bullish (+2.3% vs current price of 107.30). At 6 months the model targets 120.60 (+12.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 130.62 (+21.7%). Over a 5-year horizon the model projects 345.07 (cumulative +221.6%).	106.1457	106.5305	106.7469	106.6933	108.8118	109.7938	112.0522	112.9245	120.5952	130.6158	171.2068	216.2626	273.1757	345.0664
NSKOG	The short-term (1-month) outlook for NSKOG is mildly bullish (+2.6% vs current price of 42.75). At 6 months the model targets 49.51 (+15.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 55.64 (+30.2%). Over a 5-year horizon the model projects 185.47 (cumulative +333.9%).	42.348	42.2496	42.6639	42.0548	43.3049	43.8468	44.5143	44.8884	49.5074	55.6403	76.8904	103.1193	138.2955	185.471
NOL	The short-term (1-month) outlook for NOL is mildly bullish (+1.7% vs current price of 8.38). At 6 months the model targets 9.23 (+10.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 9.92 (+18.4%). Over a 5-year horizon the model projects 22.03 (cumulative +162.9%).	8.2993	8.3323	8.3331	8.3315	8.5096	8.5185	8.7208	8.8136	9.2306	9.9189	12.3364	14.9679	18.1606	22.0345
NAS	The short-term (1-month) outlook for NAS is mildly bullish (+1.3% vs current price of 13.48). At 6 months the model targets 14.11 (+4.7%), a bullish medium-term signal. The 1-year forecast stands at 14.45 (+7.3%). Over a 5-year horizon the model projects 21.33 (cumulative +58.3%).	13.4522	13.4055	13.4417	13.4415	13.6459	13.6517	13.776	13.8285	14.1085	14.4521	16.1934	17.7517	19.4601	21.3329
NRC	The short-term (1-month) outlook for NRC is mildly bullish (+1.7% vs current price of 8.43). At 6 months the model targets 9.34 (+10.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 9.84 (+16.8%). Over a 5-year horizon the model projects 23.40 (cumulative +177.6%).	8.3917	8.3431	8.3916	8.4197	8.5789	8.5709	8.8135	8.783	9.3363	9.8422	12.6828	15.5565	19.0812	23.4045
NYKD	The short-term (1-month) outlook for NYKD is mildly bullish (+2.7% vs current price of 3.18). At 6 months the model targets 3.62 (+13.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 3.97 (+25.0%). Over a 5-year horizon the model projects 11.64 (cumulative +265.9%).	3.1364	3.1459	3.1506	3.1576	3.2361	3.2667	3.3551	3.3836	3.6205	3.9742	5.3431	6.9259	8.9776	11.637
ODL	The short-term (1-month) outlook for ODL is mildly bullish (+2.2% vs current price of 97.90). At 6 months the model targets 109.98 (+12.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 118.99 (+21.5%). Over a 5-year horizon the model projects 313.50 (cumulative +220.2%).	97.0676	97.1755	97.2735	97.5403	99.6437	100.0916	102.7805	103.1279	109.9836	118.9858	155.9422	196.8131	248.396	313.4982
ODF	The short-term (1-month) outlook for ODF is mildly bullish (+1.1% vs current price of 115.40). At 6 months the model targets 122.27 (+6.0%), a bullish medium-term signal. The 1-year forecast stands at 125.70 (+8.9%). Over a 5-year horizon the model projects 205.72 (cumulative +78.3%).	115.0398	114.6826	114.8264	115.3177	116.7866	116.7174	118.1795	118.5718	122.2679	125.6966	145.4228	163.2472	183.2563	205.718
ODFB	The short-term (1-month) outlook for ODFB is mildly bullish (+1.1% vs current price of 115.00). At 6 months the model targets 121.34 (+5.5%), a bullish medium-term signal. The 1-year forecast stands at 124.50 (+8.3%). Over a 5-year horizon the model projects 196.75 (cumulative +71.1%).	114.6809	114.3676	114.5171	114.9514	116.3097	116.2119	117.5841	117.9411	121.3445	124.5	142.5564	158.7199	176.716	196.7526
OTL	The short-term (1-month) outlook for OTL is mildly bullish (+2.5% vs current price of 65.50). At 6 months the model targets 73.57 (+12.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 79.63 (+21.6%). Over a 5-year horizon the model projects 209.41 (cumulative +219.7%).	64.7798	65.0123	65.2477	65.0896	66.5937	67.1108	68.3918	68.8741	73.5727	79.6325	104.266	131.5509	165.9757	209.409
OKEA	The short-term (1-month) outlook for OKEA is bullish (+3.4% vs current price of 39.20). At 6 months the model targets 46.06 (+17.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 51.92 (+32.4%). Over a 5-year horizon the model projects 196.47 (cumulative +401.2%).	38.72	38.6989	39.0417	38.6363	39.8596	40.5298	41.4754	42.0263	46.0562	51.9181	74.6955	103.1094	142.3319	196.4746
OET	The short-term (1-month) outlook for OET is mildly bullish (+2.8% vs current price of 486.00). At 6 months the model targets 554.08 (+14.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 607.34 (+25.0%). Over a 5-year horizon the model projects 1803.13 (cumulative +271.0%).	480.5449	483.191	482.967	481.9478	495.1305	499.5981	513.1331	518.5399	554.0838	607.3427	821.0942	1067.2628	1387.234	1803.1344
ONCIN	The short-term (1-month) outlook for ONCIN is mildly bearish (-1.2% vs current price of 47.30). At 6 months the model targets 44.76 (-5.4%), a bearish medium-term signal. The 1-year forecast stands at 46.78 (-1.1%). Over a 5-year horizon the model projects 27.23 (cumulative -42.4%).	46.8581	46.6015	46.6269	46.765	46.5728	46.712	46.0717	45.7711	44.7592	46.7833	37.9268	33.9616	30.411	27.2316
ORK	The short-term (1-month) outlook for ORK is mildly bullish (+0.6% vs current price of 114.00). At 6 months the model targets 117.88 (+3.4%), a bullish medium-term signal. The 1-year forecast stands at 121.20 (+6.3%). Over a 5-year horizon the model projects 159.34 (cumulative +39.8%).	113.9552	113.8939	113.6862	113.6575	114.4224	114.7165	115.4391	115.6428	117.882	121.1963	130.3393	139.3672	149.0205	159.3424
OTEC	The short-term (1-month) outlook for OTEC is mildly bullish (+2.1% vs current price of 19.02). At 6 months the model targets 21.25 (+11.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 22.87 (+20.2%). Over a 5-year horizon the model projects 57.76 (cumulative +203.7%).	18.8744	18.8827	18.9352	18.9623	19.3595	19.4207	19.8982	20.0734	21.2547	22.8654	29.6612	37.0405	46.2558	57.7637
OTOVO	The short-term (1-month) outlook for OTOVO is sideways (-0.2% vs current price of 11.20). At 6 months the model targets 11.81 (+5.4%), a bullish medium-term signal. The 1-year forecast stands at 12.71 (+13.5%). Over a 5-year horizon the model projects 19.01 (cumulative +69.7%).	11.1855	11.1516	11.0863	11.1691	11.2732	11.1734	11.3542	11.3588	11.8082	12.712	13.8382	15.382	17.0979	19.0053
PEN	The short-term (1-month) outlook for PEN is mildly bullish (+2.3% vs current price of 32.75). At 6 months the model targets 36.61 (+11.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 40.10 (+22.4%). Over a 5-year horizon the model projects 99.69 (cumulative +204.4%).	32.5301	32.4183	32.7388	32.3298	33.1195	33.4933	33.8774	34.0357	36.6063	40.0991	51.1198	63.8673	79.7935	99.6912
PLSV	The short-term (1-month) outlook for PLSV is mildly bullish (+1.2% vs current price of 49.50). At 6 months the model targets 53.01 (+7.1%), a bullish medium-term signal. The 1-year forecast stands at 55.36 (+11.8%). Over a 5-year horizon the model projects 98.15 (cumulative +98.3%).	49.35	49.3875	49.3259	49.4624	50.048	50.1164	50.9862	51.1098	53.007	55.362	65.0905	74.6403	85.5913	98.1489
PARB	The short-term (1-month) outlook for PARB is sideways (+0.4% vs current price of 76.50). At 6 months the model targets 78.99 (+3.3%), a bullish medium-term signal. The 1-year forecast stands at 80.06 (+4.6%). Over a 5-year horizon the model projects 105.39 (cumulative +37.8%).	76.3054	76.3479	76.4698	76.5232	77.0222	76.8436	77.5251	77.4287	78.9909	80.0563	86.9609	92.7161	98.8522	105.3944
PCIB	The short-term (1-month) outlook for PCIB is bearish (-8.5% vs current price of 0.12). At 6 months the model targets 0.10 (-11.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.17 (+44.5%). Over a 5-year horizon the model projects 0.03 (cumulative -69.8%).	0.1115	0.117	0.1121	0.101	0.1147	0.1052	0.1171	0.1078	0.102	0.1662	0.0712	0.056	0.044	0.0347
PSE	The short-term (1-month) outlook for PSE is mildly bullish (+1.9% vs current price of 6.20). At 6 months the model targets 6.83 (+10.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 7.32 (+18.1%). Over a 5-year horizon the model projects 16.43 (cumulative +165.1%).	6.1402	6.1581	6.1921	6.1721	6.2745	6.3166	6.4194	6.4564	6.8348	7.3224	9.1565	11.1275	13.5227	16.4336
PNOR	The short-term (1-month) outlook for PNOR is mildly bullish (+1.3% vs current price of 13.10). At 6 months the model targets 14.02 (+7.0%), a bullish medium-term signal. The 1-year forecast stands at 14.85 (+13.4%). Over a 5-year horizon the model projects 25.80 (cumulative +96.9%).	13.024	13.0255	13.0989	13.0407	13.1875	13.2653	13.3659	13.4411	14.0185	14.8514	17.1788	19.6722	22.5275	25.7973
PEXIP	The short-term (1-month) outlook for PEXIP is mildly bullish (+0.9% vs current price of 66.20). At 6 months the model targets 70.58 (+6.6%), a bullish medium-term signal. The 1-year forecast stands at 73.50 (+11.0%). Over a 5-year horizon the model projects 125.68 (cumulative +89.9%).	65.9737	65.6858	66.164	66.1634	67.2321	66.8059	68.044	68.0105	70.5829	73.4997	85.5508	97.2539	110.558	125.682
PHO	The short-term (1-month) outlook for PHO is mildly bullish (+0.9% vs current price of 68.00). At 6 months the model targets 72.76 (+7.0%), a bullish medium-term signal. The 1-year forecast stands at 75.94 (+11.7%). Over a 5-year horizon the model projects 133.74 (cumulative +96.7%).	67.6294	67.6067	67.6934	68.0091	68.7851	68.6347	69.8178	70.0347	72.7587	75.9393	89.1278	102.0387	116.82	133.7424
POL	The short-term (1-month) outlook for POL is sideways (+0.1% vs current price of 61.00). At 6 months the model targets 62.60 (+2.6%), a mildly bullish medium-term signal. The 1-year forecast stands at 64.19 (+5.2%). Over a 5-year horizon the model projects 79.06 (cumulative +29.6%).	61.0034	60.963	60.7324	60.7893	61.2086	61.057	61.297	61.4767	62.603	64.1921	67.6692	71.2725	75.0676	79.0648
PLT	The short-term (1-month) outlook for PLT is mildly bullish (+2.0% vs current price of 5.99). At 6 months the model targets 6.54 (+9.2%), a bullish medium-term signal. The 1-year forecast stands at 6.95 (+16.1%). Over a 5-year horizon the model projects 14.44 (cumulative +141.1%).	5.9446	5.9557	5.9598	5.9608	6.1235	6.1118	6.2668	6.3486	6.5409	6.9538	8.5167	10.1553	12.1091	14.4389
PRS	The short-term (1-month) outlook for PRS is mildly bearish (-0.8% vs current price of 3.24). At 6 months the model targets 3.26 (+0.3%), a sideways medium-term signal. The 1-year forecast stands at 3.43 (+5.6%). Over a 5-year horizon the model projects 3.36 (cumulative +3.5%).	3.2711	3.2754	3.2904	3.236	3.2829	3.2201	3.2646	3.2425	3.2563	3.4252	3.2904	3.3134	3.3365	3.3598
PROT	The short-term (1-month) outlook for PROT is mildly bullish (+1.1% vs current price of 479.20). At 6 months the model targets 511.41 (+6.7%), a bullish medium-term signal. The 1-year forecast stands at 529.18 (+10.4%). Over a 5-year horizon the model projects 918.33 (cumulative +91.6%).	477.7828	475.6397	476.125	479.6614	485.0472	484.6118	491.794	492.5915	511.4051	529.1792	621.5982	707.9559	806.3112	918.3308
PUBLI	The short-term (1-month) outlook for PUBLI is mildly bullish (+0.5% vs current price of 20.00). At 6 months the model targets 20.66 (+3.3%), a bullish medium-term signal. The 1-year forecast stands at 20.99 (+4.9%). Over a 5-year horizon the model projects 27.67 (cumulative +38.4%).	19.9787	19.9343	19.9396	20.0267	20.1487	20.101	20.2738	20.2094	20.6601	20.987	22.774	24.3021	25.9328	27.6729
