ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
HAVI	The short-term (1-month) outlook for HAVI is strongly bullish (+883.2% vs current price of 1.17). At 6 months the model targets 8.81 (+650.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 9.99 (+750.6%). Over a 5-year horizon the model projects 7.18 (cumulative +510.7%).	8.6761	9.4185	12.4442	11.1164	9.0772	11.5523	10.0005	10.6383	8.8132	9.9942	15.0894	6.4138	11.0847	7.1754
HERMA	The short-term (1-month) outlook for HERMA is strongly bullish (+20.0% vs current price of 16.45). At 6 months the model targets 19.14 (+16.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 19.36 (+17.7%). Over a 5-year horizon the model projects 18.69 (cumulative +13.6%).	19.0333	19.2374	19.8835	19.4756	19.306	19.7423	19.3253	19.595	19.1352	19.357	20.4735	18.4545	19.866	18.6946
HEX	The short-term (1-month) outlook for HEX is strongly bullish (+134.5% vs current price of 10.81). At 6 months the model targets 21.11 (+95.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 23.93 (+121.4%). Over a 5-year horizon the model projects 19.08 (cumulative +76.5%).	20.7544	23.0452	25.8397	24.1004	22.232	25.3546	23.1762	24.3376	21.1126	23.9288	29.3431	17.8011	26.089	19.0805
HPUR	The short-term (1-month) outlook for HPUR is strongly bullish (+2613.6% vs current price of 1.16). At 6 months the model targets 23.47 (+1922.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 28.36 (+2345.2%). Over a 5-year horizon the model projects 19.19 (cumulative +1554.0%).	22.7263	26.4308	32.361	28.5336	25.8491	31.4779	27.0357	29.7172	23.4656	28.364	38.5097	16.6348	33.0639	19.1869
HSHP	The short-term (1-month) outlook for HSHP is strongly bearish (-61.6% vs current price of 124.40). At 6 months the model targets 69.50 (-44.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 63.21 (-49.2%). Over a 5-year horizon the model projects 78.21 (cumulative -37.1%).	72.5412	54.597	44.4092	60.8149	55.8082	47.8284	72.9015	59.4289	69.5002	63.2107	25.3649	87.5283	51.1065	78.2122
HBC	The short-term (1-month) outlook for HBC is strongly bullish (+214.6% vs current price of 1.29). At 6 months the model targets 3.35 (+158.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 3.74 (+189.1%). Over a 5-year horizon the model projects 3.00 (cumulative +131.5%).	3.3386	3.6299	4.2248	3.8578	3.5548	4.0747	3.64	3.893	3.3487	3.7437	4.7931	2.7325	4.1296	2.998
HYPRO	The short-term (1-month) outlook for HYPRO is strongly bullish (+1359.3% vs current price of 1.38). At 6 months the model targets 15.28 (+1003.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 18.09 (+1205.9%). Over a 5-year horizon the model projects 12.60 (cumulative +810.0%).	14.913	17.0658	20.9644	18.4705	16.6683	20.2119	17.2579	19.0078	15.2771	18.0872	24.8865	11.0046	20.8826	12.6034
HAUTO	The short-term (1-month) outlook for HAUTO is strongly bearish (-76.0% vs current price of 132.70). At 6 months the model targets 56.98 (-57.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 48.88 (-63.2%). Over a 5-year horizon the model projects 70.89 (cumulative -46.6%).	63.8468	42.827	28.336	50.2683	43.3851	31.7964	61.158	43.1646	56.9832	48.8805	4.266	79.493	32.1944	70.8882
HSPG	The short-term (1-month) outlook for HSPG is strongly bearish (-41.2% vs current price of 160.00). At 6 months the model targets 108.50 (-32.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 101.92 (-36.3%). Over a 5-year horizon the model projects 114.63 (cumulative -28.4%).	108.2139	102.3403	92.9898	106.6575	100.4541	94.0139	112.24	100.1795	108.4976	101.9233	80.7963	120.1661	93.0938	114.6308
IDEX	The short-term (1-month) outlook for IDEX is strongly bullish (+6035.4% vs current price of 11.50). At 6 months the model targets 523.59 (+4453.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 622.19 (+5310.4%). Over a 5-year horizon the model projects 420.86 (cumulative +3559.6%).	507.4862	585.0772	736.1395	642.0564	570.0186	705.5715	592.1797	656.8909	523.5928	622.1949	886.9009	363.3704	722.2805	420.8592
IWS	The short-term (1-month) outlook for IWS is strongly bearish (-39.7% vs current price of 58.40). At 6 months the model targets 42.23 (-27.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 39.24 (-32.8%). Over a 5-year horizon the model projects 44.11 (cumulative -24.5%).	42.1118	37.2295	33.7871	39.0071	37.9694	35.2358	42.9976	38.5142	42.2265	39.2352	28.2089	46.5576	35.8499	44.1134
IOX	The short-term (1-month) outlook for IOX is strongly bullish (+507.4% vs current price of 3.70). At 6 months the model targets 17.47 (+372.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 20.11 (+443.4%). Over a 5-year horizon the model projects 15.20 (cumulative +310.9%).	17.5809	19.2387	23.3917	20.8643	19.0679	22.4742	19.3432	20.9326	17.4736	20.1068	27.2002	12.9833	22.3014	15.2018
ITERA	The short-term (1-month) outlook for ITERA is strongly bullish (+28.5% vs current price of 6.96). At 6 months the model targets 8.48 (+21.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 8.57 (+23.2%). Over a 5-year horizon the model projects 8.25 (cumulative +18.5%).	8.2433	8.4979	8.901	8.7255	8.546	8.9437	8.5053	8.6623	8.4762	8.5716	9.3866	7.8862	8.8035	8.2489
JIN	The short-term (1-month) outlook for JIN is strongly bullish (+28.6% vs current price of 6.04). At 6 months the model targets 7.23 (+19.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 7.55 (+25.0%). Over a 5-year horizon the model projects 6.97 (cumulative +15.4%).	7.2348	7.4795	7.9367	7.6875	7.3135	7.767	7.4899	7.6375	7.229	7.5506	8.3913	6.8649	7.8014	6.9675
JAREN	The short-term (1-month) outlook for JAREN is strongly bearish (-60.2% vs current price of 349.50). At 6 months the model targets 191.28 (-45.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 170.90 (-51.1%). Over a 5-year horizon the model projects 216.03 (cumulative -38.2%).	198.6385	161.709	131.4511	176.1656	162.5306	139.1187	199.0194	160.186	191.2787	170.9001	87.2483	237.7243	137.1433	216.0319
KID	The short-term (1-month) outlook for KID is strongly bearish (-54.5% vs current price of 131.40). At 6 months the model targets 77.93 (-40.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 69.67 (-47.0%). Over a 5-year horizon the model projects 84.91 (cumulative -35.4%).	77.8743	66.914	57.1157	71.8359	65.7874	59.8394	79.319	65.8672	77.9268	69.6727	44.0054	95.671	59.2818	84.9115
KIT	The short-term (1-month) outlook for KIT is strongly bearish (-89.1% vs current price of 108.30). At 6 months the model targets 36.22 (-66.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 27.19 (-74.9%). Over a 5-year horizon the model projects 45.06 (cumulative -58.4%).	36.7971	19.4287	6.2327	25.816	20.7386	11.7875	38.8923	22.3288	36.2188	27.1886	0.0	54.5277	14.0276	45.0592
KCC	The short-term (1-month) outlook for KCC is strongly bearish (-61.8% vs current price of 95.60). At 6 months the model targets 50.43 (-47.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 45.80 (-52.1%). Over a 5-year horizon the model projects 57.21 (cumulative -40.2%).	53.9917	42.6373	34.3435	46.464	42.3416	36.4877	52.5262	42.1893	50.4284	45.8013	22.43	63.9971	36.7827	57.2113
KMCP	The short-term (1-month) outlook for KMCP is strongly bearish (-28.0% vs current price of 24.80). At 6 months the model targets 19.81 (-20.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 18.86 (-24.0%). Over a 5-year horizon the model projects 20.78 (cumulative -16.2%).	20.2405	18.6267	17.9368	19.8108	18.3915	17.8648	20.1046	18.4207	19.8097	18.8568	17.0394	20.8244	17.1155	20.78
KOMPL	The short-term (1-month) outlook for KOMPL is strongly bullish (+373.2% vs current price of 8.20). At 6 months the model targets 31.23 (+280.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 35.38 (+331.5%). Over a 5-year horizon the model projects 26.69 (cumulative +225.5%).	30.291	33.3923	39.6089	35.5955	33.3209	38.8023	34.1085	36.8611	31.2285	35.3794	45.7755	24.3486	40.0871	26.688
KOA	The short-term (1-month) outlook for KOA is strongly bullish (+271.6% vs current price of 1.96). At 6 months the model targets 5.89 (+200.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 6.60 (+236.9%). Over a 5-year horizon the model projects 5.10 (cumulative +160.5%).	5.7754	6.3303	7.5491	6.8291	6.1971	7.275	6.3879	6.8772	5.8899	6.5963	8.7291	4.658	7.3295	5.1015
KOG	The short-term (1-month) outlook for KOG is strongly bearish (-86.2% vs current price of 314.50). At 6 months the model targets 129.55 (-58.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 93.45 (-70.3%). Over a 5-year horizon the model projects 173.28 (cumulative -44.9%).	147.2015	71.5457	26.0406	93.7996	86.3367	43.3693	137.7679	80.3514	129.5461	93.4509	0.0	197.5285	44.3894	173.2809
LSG	The short-term (1-month) outlook for LSG is mildly bearish (-1.4% vs current price of 45.96). At 6 months the model targets 46.43 (+1.0%), a mildly bullish medium-term signal. The 1-year forecast stands at 44.63 (-2.9%). Over a 5-year horizon the model projects 46.34 (cumulative +0.8%).	45.9356	44.7311	45.0623	45.3971	45.5136	45.2962	45.8626	45.2904	46.4296	44.6307	43.8836	46.9814	44.7407	46.3416
LIFE	The short-term (1-month) outlook for LIFE is strongly bullish (+7386.1% vs current price of 0.39). At 6 months the model targets 21.60 (+5439.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 26.23 (+6625.2%). Over a 5-year horizon the model projects 17.53 (cumulative +4394.4%).	20.8998	24.4071	30.0291	26.3997	23.8731	29.1957	24.9863	27.5382	21.6044	26.2281	35.8446	15.0958	30.7089	17.5282
LINK	The short-term (1-month) outlook for LINK is strongly bullish (+52.9% vs current price of 24.32). At 6 months the model targets 33.59 (+38.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 35.43 (+45.7%). Over a 5-year horizon the model projects 30.97 (cumulative +27.4%).	32.688	34.6545	37.806	36.0299	33.8038	37.1888	34.9029	36.0259	33.5875	35.4327	41.3701	30.6712	37.5777	30.973
MGN	The short-term (1-month) outlook for MGN is strongly bearish (-51.3% vs current price of 26.50). At 6 months the model targets 15.59 (-41.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 14.64 (-44.8%). Over a 5-year horizon the model projects 16.76 (cumulative -36.7%).	15.8972	14.5319	12.6077	15.4576	13.8003	12.9183	16.1761	13.7654	15.5883	14.6405	10.6574	18.2898	12.4941	16.7618
MEDI	The short-term (1-month) outlook for MEDI is strongly bearish (-28.4% vs current price of 225.00). At 6 months the model targets 175.63 (-21.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 168.05 (-25.3%). Over a 5-year horizon the model projects 183.50 (cumulative -18.4%).	175.0149	167.7141	160.6043	174.0335	163.3185	161.1446	176.9563	164.6148	175.6345	168.0465	150.264	195.2818	157.7619	183.4978
MELG	The short-term (1-month) outlook for MELG is strongly bearish (-50.8% vs current price of 190.04). At 6 months the model targets 118.11 (-37.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 109.82 (-42.2%). Over a 5-year horizon the model projects 129.67 (cumulative -31.8%).	121.6907	103.7961	88.8956	110.4201	104.3167	93.5217	122.4948	103.3642	118.1114	109.8206	69.2053	139.9168	93.7918	129.6698
MORLD	The short-term (1-month) outlook for MORLD is strongly bearish (-33.0% vs current price of 19.42). At 6 months the model targets 14.10 (-27.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 13.92 (-28.3%). Over a 5-year horizon the model projects 14.47 (cumulative -25.5%).	14.2448	13.6792	12.8434	14.0651	13.3165	13.0075	14.596	13.5237	14.1004	13.9223	11.8736	15.3159	13.1552	14.4731
MOWI	The short-term (1-month) outlook for MOWI is strongly bearish (-23.1% vs current price of 203.80). At 6 months the model targets 172.25 (-15.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 161.23 (-20.9%). Over a 5-year horizon the model projects 177.57 (cumulative -12.9%).	172.3899	159.9467	153.8556	164.1154	163.5596	156.7552	171.5718	162.0106	172.2485	161.2298	139.396	184.0034	154.7765	177.5674
MPCC	The short-term (1-month) outlook for MPCC is strongly bearish (-71.2% vs current price of 21.15). At 6 months the model targets 10.25 (-51.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 8.71 (-58.8%). Over a 5-year horizon the model projects 12.45 (cumulative -41.1%).	11.0305	7.6989	5.4457	8.8742	7.8438	6.0807	10.7791	7.9782	10.2494	8.7063	1.4466	13.7576	6.2591	12.4521
MULTI	The short-term (1-month) outlook for MULTI is strongly bearish (-42.9% vs current price of 159.80). At 6 months the model targets 108.33 (-32.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 99.52 (-37.7%). Over a 5-year horizon the model projects 115.11 (cumulative -28.0%).	108.5636	97.9652	88.6301	102.9501	97.2649	91.3167	109.509	96.4279	108.3334	99.5196	75.9463	123.4086	88.7188	115.1054
NAPA	The short-term (1-month) outlook for NAPA is strongly bearish (-61.4% vs current price of 32.70). At 6 months the model targets 18.36 (-43.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 15.50 (-52.6%). Over a 5-year horizon the model projects 19.89 (cumulative -39.2%).	17.836	14.4855	11.4475	15.8455	14.7028	12.6227	18.1885	14.6417	18.3562	15.5006	7.6226	22.6475	12.8141	19.885
NAVA	The short-term (1-month) outlook for NAVA is bullish (+9.2% vs current price of 19.80). At 6 months the model targets 21.45 (+8.3%), a bullish medium-term signal. The 1-year forecast stands at 21.25 (+7.3%). Over a 5-year horizon the model projects 20.96 (cumulative +5.9%).	20.8996	20.8987	21.7328	21.5783	20.9722	21.6198	21.7106	21.4334	21.4468	21.2511	22.424	21.1859	21.4377	20.96
NKR	The short-term (1-month) outlook for NKR is strongly bearish (-64.7% vs current price of 14.15). At 6 months the model targets 7.32 (-48.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 6.39 (-54.8%). Over a 5-year horizon the model projects 8.40 (cumulative -40.6%).	7.4941	6.0378	4.7399	6.6576	5.9023	4.9931	7.5903	5.9664	7.3222	6.3948	2.7395	9.5822	5.1321	8.4029
NEL	The short-term (1-month) outlook for NEL is strongly bullish (+308.7% vs current price of 2.35). At 6 months the model targets 7.67 (+226.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 8.72 (+271.2%). Over a 5-year horizon the model projects 6.57 (cumulative +179.5%).	7.4577	8.2875	9.9299	8.9068	8.1198	9.6049	8.3783	9.0594	7.6731	8.7229	11.5694	5.918	9.7369	6.5694
NEXT	The short-term (1-month) outlook for NEXT is strongly bullish (+4525.2% vs current price of 5.00). At 6 months the model targets 171.94 (+3338.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 201.22 (+3924.4%). Over a 5-year horizon the model projects 138.00 (cumulative +2659.9%).	167.7773	189.0757	244.4789	213.3459	184.0485	231.2614	193.5979	213.2503	171.9379	201.2216	296.6145	119.8364	230.6756	137.9951
NORBT	The short-term (1-month) outlook for NORBT is strongly bearish (-89.9% vs current price of 237.60). At 6 months the model targets 77.45 (-67.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 58.95 (-75.2%). Over a 5-year horizon the model projects 91.39 (cumulative -61.5%).	73.7209	43.1598	12.6466	56.9905	41.3227	23.9544	82.7096	45.5551	77.4508	58.9533	0.0	122.9139	31.2873	91.394
NORCO	The short-term (1-month) outlook for NORCO is strongly bearish (-50.6% vs current price of 39.15). At 6 months the model targets 24.66 (-37.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 22.35 (-42.9%). Over a 5-year horizon the model projects 27.25 (cumulative -30.4%).	25.185	21.6071	18.4963	23.0939	21.6596	19.3413	25.3562	21.4259	24.6627	22.3474	13.9221	29.5204	19.2445	27.2527
NOM	The short-term (1-month) outlook for NOM is strongly bullish (+170.1% vs current price of 11.92). At 6 months the model targets 26.69 (+123.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 30.07 (+152.2%). Over a 5-year horizon the model projects 23.96 (cumulative +101.0%).	26.2461	29.0129	32.9503	30.4197	28.2752	32.2017	29.2114	31.0407	26.6853	30.0665	37.1008	22.3552	33.2083	23.9572
NOD	The short-term (1-month) outlook for NOD is strongly bearish (-45.7% vs current price of 188.20). At 6 months the model targets 119.46 (-36.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 111.21 (-40.9%). Over a 5-year horizon the model projects 121.97 (cumulative -35.2%).	115.2361	108.8186	99.4042	114.681	103.3161	102.1114	120.6173	105.5371	119.461	111.2058	92.733	136.7365	100.0498	121.9737
NHY	The short-term (1-month) outlook for NHY is strongly bearish (-66.1% vs current price of 107.30). At 6 months the model targets 52.71 (-50.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 47.87 (-55.4%). Over a 5-year horizon the model projects 58.21 (cumulative -45.7%).	54.7649	43.8897	34.3393	48.5378	41.4486	36.4022	57.5177	44.2373	52.713	47.8653	19.2396	70.9152	38.3192	58.2108
NSKOG	The short-term (1-month) outlook for NSKOG is strongly bearish (-14.2% vs current price of 42.75). At 6 months the model targets 35.63 (-16.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 36.76 (-14.0%). Over a 5-year horizon the model projects 35.70 (cumulative -16.5%).	37.293	37.8249	37.7309	38.7383	34.9478	36.6584	37.2948	36.6163	35.6345	36.7562	37.6869	37.2895	36.2318	35.6965
NOL	The short-term (1-month) outlook for NOL is bullish (+6.4% vs current price of 8.38). At 6 months the model targets 8.83 (+5.4%), a bullish medium-term signal. The 1-year forecast stands at 8.78 (+4.8%). Over a 5-year horizon the model projects 8.81 (cumulative +5.2%).	8.9047	8.7876	8.9629	8.9755	8.8235	8.9175	8.906	8.8569	8.8298	8.7798	8.9964	8.7696	8.7926	8.8119
NAS	The short-term (1-month) outlook for NAS is strongly bullish (+15181.7% vs current price of 13.48). At 6 months the model targets 1524.38 (+11212.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 1788.41 (+13172.1%). Over a 5-year horizon the model projects 1210.91 (cumulative +8886.3%).	1479.8312	1683.53	2173.2	1893.9033	1635.0708	2059.2139	1719.7396	1899.3253	1524.3763	1788.4142	2639.9316	1049.4294	2061.7629	1210.9075
NRC	The short-term (1-month) outlook for NRC is strongly bullish (+312.3% vs current price of 8.43). At 6 months the model targets 27.91 (+231.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 31.62 (+275.1%). Over a 5-year horizon the model projects 23.98 (cumulative +184.4%).	27.0603	30.1926	35.8954	32.3514	29.4121	34.7549	30.3722	32.9175	27.9076	31.623	41.7113	22.0275	35.5741	23.9785
NYKD	The short-term (1-month) outlook for NYKD is strongly bullish (+784.1% vs current price of 3.18). At 6 months the model targets 21.52 (+576.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 25.46 (+700.5%). Over a 5-year horizon the model projects 18.01 (cumulative +466.2%).	20.9088	23.9494	28.8969	25.7072	23.4319	28.1131	24.3354	26.5878	21.5218	25.4564	34.0373	15.9107	29.2656	18.0057
ODL	The short-term (1-month) outlook for ODL is strongly bearish (-82.3% vs current price of 97.90). At 6 months the model targets 39.28 (-59.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 31.80 (-67.5%). Over a 5-year horizon the model projects 48.91 (cumulative -50.0%).	42.0165	25.5177	13.4344	31.4991	25.7761	17.3528	43.2555	27.5959	39.285	31.8012	0.0	57.5893	18.9217	48.9133
ODF	The short-term (1-month) outlook for ODF is strongly bearish (-67.6% vs current price of 115.40). At 6 months the model targets 59.31 (-48.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 48.25 (-58.2%). Over a 5-year horizon the model projects 67.97 (cumulative -41.1%).	60.5106	43.6528	33.1057	49.3835	46.7626	37.3494	58.6287	44.5767	59.3085	48.2479	15.1148	76.275	36.0569	67.9658
ODFB	The short-term (1-month) outlook for ODFB is strongly bearish (-69.4% vs current price of 115.00). At 6 months the model targets 56.46 (-50.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 46.43 (-59.6%). Over a 5-year horizon the model projects 65.10 (cumulative -43.4%).	58.2477	41.9334	31.5658	47.4754	44.2912	35.2395	57.124	42.8502	56.4649	46.4252	13.9834	74.5409	34.4715	65.1039
OTL	The short-term (1-month) outlook for OTL is strongly bearish (-61.0% vs current price of 65.50). At 6 months the model targets 36.77 (-43.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 32.67 (-50.1%). Over a 5-year horizon the model projects 43.35 (cumulative -33.8%).	39.6122	30.7434	24.2546	33.8556	31.0124	25.5472	38.7292	30.8357	36.7725	32.6663	13.4325	46.4338	25.4184	43.3524
OKEA	The short-term (1-month) outlook for OKEA is strongly bearish (-51.6% vs current price of 39.20). At 6 months the model targets 22.22 (-43.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 22.34 (-43.0%). Over a 5-year horizon the model projects 25.90 (cumulative -33.9%).	25.5306	22.2854	19.1217	23.743	20.7767	18.9918	24.5385	20.5153	22.2242	22.337	15.0685	25.8194	17.6857	25.8977
OET	The short-term (1-month) outlook for OET is strongly bearish (-83.0% vs current price of 486.00). At 6 months the model targets 180.34 (-62.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 155.84 (-67.9%). Over a 5-year horizon the model projects 233.77 (cumulative -51.9%).	210.8521	126.3239	74.8436	153.7207	126.9451	82.8534	202.2703	133.7871	180.3378	155.8352	0.0	268.5595	87.4955	233.7723
ONCIN	The short-term (1-month) outlook for ONCIN is strongly bullish (+205852.5% vs current price of 47.30). At 6 months the model targets 71864.83 (+151834.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 86154.57 (+182045.0%). Over a 5-year horizon the model projects 57714.38 (cumulative +121917.7%).	69664.0078	80808.7812	101388.75	88321.4609	78766.2344	97415.5078	81781.5938	90913.3516	71864.8281	86154.5703	122083.75	49470.7031	100483.9766	57714.375
ORK	The short-term (1-month) outlook for ORK is strongly bearish (-50.2% vs current price of 114.00). At 6 months the model targets 71.31 (-37.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 66.15 (-42.0%). Over a 5-year horizon the model projects 77.73 (cumulative -31.8%).	74.1462	62.013	54.2547	66.0917	62.8206	56.7417	73.9584	63.4469	71.3098	66.1544	40.9062	85.4157	57.3701	77.734
OTEC	The short-term (1-month) outlook for OTEC is strongly bearish (-100.0% vs current price of 19.02). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTOVO	The short-term (1-month) outlook for OTOVO is strongly bullish (+1316.5% vs current price of 11.20). At 6 months the model targets 119.84 (+970.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 143.04 (+1177.2%). Over a 5-year horizon the model projects 99.12 (cumulative +785.0%).	116.6189	134.0685	163.2009	144.3383	131.4332	158.6521	136.6471	149.9606	119.836	143.0412	192.8159	86.7535	165.9575	99.117
PEN	The short-term (1-month) outlook for PEN is strongly bearish (-59.7% vs current price of 32.75). At 6 months the model targets 16.96 (-48.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 16.34 (-50.1%). Over a 5-year horizon the model projects 19.69 (cumulative -39.9%).	19.1724	15.7462	13.0151	17.1163	15.1625	13.2107	18.5152	14.9115	16.9556	16.344	8.8281	20.7969	12.603	19.6852
PLSV	The short-term (1-month) outlook for PLSV is strongly bullish (+10.4% vs current price of 49.50). At 6 months the model targets 52.21 (+5.5%), a bullish medium-term signal. The 1-year forecast stands at 54.33 (+9.8%). Over a 5-year horizon the model projects 51.20 (cumulative +3.4%).	52.3379	53.7671	54.9623	54.369	52.2697	54.6654	53.7423	54.0286	52.2122	54.3266	57.2386	51.5563	55.058	51.203
PARB	The short-term (1-month) outlook for PARB is strongly bearish (-59.0% vs current price of 76.50). At 6 months the model targets 43.81 (-42.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 38.43 (-49.8%). Over a 5-year horizon the model projects 48.66 (cumulative -36.4%).	44.9014	35.9529	29.4571	38.9521	36.7626	31.3739	44.8606	36.4519	43.8102	38.4263	19.3476	54.4453	31.9359	48.6555
PCIB	The short-term (1-month) outlook for PCIB is strongly bullish (+18029.6% vs current price of 0.12). At 6 months the model targets 15.44 (+13327.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 18.35 (+15854.1%). Over a 5-year horizon the model projects 12.38 (cumulative +10663.1%).	14.9741	17.2404	21.769	18.9553	16.819	20.849	17.4598	19.3963	15.4413	18.3472	26.2458	10.6588	21.3229	12.3776
PSE	The short-term (1-month) outlook for PSE is strongly bearish (-29.5% vs current price of 6.20). At 6 months the model targets 4.58 (-26.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.59 (-26.0%). Over a 5-year horizon the model projects 4.85 (cumulative -21.8%).	4.8793	4.6261	4.3887	4.7724	4.4181	4.3699	4.7771	4.4335	4.5771	4.5876	4.125	4.9157	4.1754	4.8466
PNOR	The short-term (1-month) outlook for PNOR is strongly bearish (-52.2% vs current price of 13.10). At 6 months the model targets 7.58 (-42.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 7.44 (-43.2%). Over a 5-year horizon the model projects 8.56 (cumulative -34.7%).	8.1589	7.1584	6.2134	7.6627	6.7238	6.2587	8.2909	6.9926	7.583	7.4355	4.6711	9.2504	6.2571	8.5569
PEXIP	The short-term (1-month) outlook for PEXIP is strongly bearish (-44.9% vs current price of 66.20). At 6 months the model targets 43.93 (-33.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 40.12 (-39.4%). Over a 5-year horizon the model projects 44.92 (cumulative -32.2%).	42.0094	38.7624	34.9005	40.8459	38.5458	36.4728	43.9221	38.1984	43.9299	40.1164	32.0712	49.503	35.8307	44.9163
PHO	The short-term (1-month) outlook for PHO is bearish (-3.7% vs current price of 68.00). At 6 months the model targets 67.05 (-1.4%), a mildly bearish medium-term signal. The 1-year forecast stands at 65.27 (-4.0%). Over a 5-year horizon the model projects 64.79 (cumulative -4.7%).	63.7294	63.9771	64.9138	65.9383	63.6743	65.4536	65.8922	65.1625	67.046	65.2654	67.1784	67.3813	65.2396	64.7906
POL	The short-term (1-month) outlook for POL is strongly bearish (-44.8% vs current price of 61.00). At 6 months the model targets 40.89 (-33.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 37.06 (-39.2%). Over a 5-year horizon the model projects 43.27 (cumulative -29.1%).	40.822	36.1455	32.4124	38.357	36.7628	33.6892	40.9197	35.8734	40.8856	37.0619	26.876	46.8994	32.4966	43.2724
PLT	The short-term (1-month) outlook for PLT is strongly bullish (+120.6% vs current price of 5.99). At 6 months the model targets 11.44 (+90.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 12.23 (+104.1%). Over a 5-year horizon the model projects 10.11 (cumulative +68.7%).	10.9531	11.6887	13.4895	12.4178	11.6427	13.2162	11.9331	12.5987	11.4369	12.2268	15.2234	9.8191	13.3093	10.1053
PRS	The short-term (1-month) outlook for PRS is strongly bullish (+250545.7% vs current price of 3.24). At 6 months the model targets 6006.86 (+185011.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 7050.41 (+217170.1%). Over a 5-year horizon the model projects 4756.24 (cumulative +146471.4%).	5830.9268	6632.8379	8593.6387	7484.5762	6438.0571	8133.4512	6784.8721	7492.6128	6006.8569	7050.4141	10457.5811	4117.917	8129.1807	4756.2422
