ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
HPUR	The short-term (1-month) outlook for HPUR is mildly bearish (-2.3% vs current price of 1.16). At 6 months the model targets 0.87 (-25.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.55 (-52.5%). Over a 5-year horizon the model projects 0.04 (cumulative -96.4%).	1.1554	1.1624	1.1982	1.1674	1.1745	1.133	1.1394	1.1764	0.8691	0.551	0.2641	0.1069	0.0702	0.0423
HAVI	The short-term (1-month) outlook for HAVI is sideways (-0.3% vs current price of 1.17). At 6 months the model targets 1.13 (-4.2%), a bearish medium-term signal. The 1-year forecast stands at 1.30 (+10.4%). Over a 5-year horizon the model projects 0.59 (cumulative -49.9%).	1.1701	1.1677	1.1914	1.1782	1.1437	1.172	1.0899	1.1081	1.1262	1.2967	0.9811	3.4992	1.0911	0.5888
HAUTO	The short-term (1-month) outlook for HAUTO is bullish (+4.8% vs current price of 132.70). At 6 months the model targets 229.76 (+73.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 282.61 (+113.0%). Over a 5-year horizon the model projects 132.70 (cumulative +0.0%).	133.9503	134.1543	131.4982	129.0738	128.7494	139.0477	160.3888	177.5646	229.7615	282.612	291.634	670.642	1588.0978	132.7
HYPRO	The short-term (1-month) outlook for HYPRO is bullish (+6.7% vs current price of 1.38). At 6 months the model targets 1.08 (-22.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.56 (-59.8%). Over a 5-year horizon the model projects 0.11 (cumulative -92.4%).	1.3992	1.4344	1.4554	1.4533	1.4804	1.4781	1.3172	1.2146	1.078	0.5567	0.3354	0.6373	0.2238	0.1051
HEX	The short-term (1-month) outlook for HEX is strongly bearish (-10.7% vs current price of 10.81). At 6 months the model targets 7.03 (-35.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.55 (-57.9%). Over a 5-year horizon the model projects 3.06 (cumulative -71.7%).	10.7825	10.8239	10.6604	10.5876	10.4312	9.6583	7.0844	7.3349	7.03	4.5487	8.9751	7.9145	3.5736	3.0593
HBC	The short-term (1-month) outlook for HBC is bullish (+8.9% vs current price of 1.29). At 6 months the model targets 1.45 (+12.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 1.35 (+4.4%). Over a 5-year horizon the model projects 2.33 (cumulative +79.6%).	1.296	1.3022	1.3165	1.301	1.3331	1.41	1.4678	1.337	1.451	1.3519	1.1937	0.8954	2.1515	2.3253
HSPG	The short-term (1-month) outlook for HSPG is bearish (-3.4% vs current price of 160.00). At 6 months the model targets 146.03 (-8.7%), a bearish medium-term signal. The 1-year forecast stands at 176.09 (+10.1%). Over a 5-year horizon the model projects 244.38 (cumulative +52.7%).	158.683	157.05	156.818	155.7983	156.2717	154.4872	152.5916	155.9864	146.0289	176.0931	196.2688	176.9673	206.6215	244.376
IWS	The short-term (1-month) outlook for IWS is mildly bearish (-1.3% vs current price of 58.40). At 6 months the model targets 62.58 (+7.2%), a bullish medium-term signal. The 1-year forecast stands at 53.79 (-7.9%). Over a 5-year horizon the model projects 58.40 (cumulative -0.0%).	57.6319	57.5369	57.5434	57.8564	56.2111	57.6519	58.3433	56.3116	62.5824	53.7862	68.3442	68.6252	77.9055	58.4
IDEX	The short-term (1-month) outlook for IDEX is bullish (+8.8% vs current price of 11.50). At 6 months the model targets 3.38 (-70.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 1.65 (-85.6%). Over a 5-year horizon the model projects 0.12 (cumulative -99.0%).	11.4874	11.4475	11.2365	11.0889	10.5677	12.5163	9.8413	7.3034	3.3782	1.6531	3.2127	4.9958	0.3269	0.1161
IOX	The short-term (1-month) outlook for IOX is strongly bearish (-12.8% vs current price of 3.70). At 6 months the model targets 1.96 (-47.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 1.35 (-63.6%). Over a 5-year horizon the model projects 0.56 (cumulative -84.9%).	3.7136	3.5594	3.706	3.1809	3.121	3.2267	1.8632	1.2897	1.9582	1.3478	0.8833	0.4373	0.7673	0.558
ITERA	The short-term (1-month) outlook for ITERA is mildly bullish (+2.6% vs current price of 6.96). At 6 months the model targets 6.95 (-0.1%), a sideways medium-term signal. The 1-year forecast stands at 6.26 (-10.1%). Over a 5-year horizon the model projects 14.16 (cumulative +103.5%).	6.9485	6.9915	7.0076	7.0903	7.1179	7.1385	7.3142	7.2994	6.9519	6.2597	6.3479	6.0148	8.2423	14.165
JIN	The short-term (1-month) outlook for JIN is mildly bullish (+2.4% vs current price of 6.04). At 6 months the model targets 8.40 (+39.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 9.40 (+55.6%). Over a 5-year horizon the model projects 13.14 (cumulative +117.6%).	6.0355	6.0342	6.0409	6.1369	6.1239	6.1875	6.7608	7.3347	8.3989	9.4009	7.8961	8.6601	4.7957	13.1414
KCC	The short-term (1-month) outlook for KCC is mildly bullish (+2.3% vs current price of 95.60). At 6 months the model targets 101.59 (+6.3%), a bullish medium-term signal. The 1-year forecast stands at 135.91 (+42.2%). Over a 5-year horizon the model projects 340.45 (cumulative +256.1%).	95.7761	97.5433	96.6381	98.8066	99.9981	97.8409	91.6535	97.6856	101.594	135.9085	169.7995	179.555	231.6998	340.4533
JAREN	The short-term (1-month) outlook for JAREN is bullish (+3.2% vs current price of 349.50). At 6 months the model targets 379.05 (+8.5%), a bullish medium-term signal. The 1-year forecast stands at 395.90 (+13.3%). Over a 5-year horizon the model projects 953.52 (cumulative +172.8%).	349.7808	349.9461	349.5167	352.2448	356.466	360.6629	367.3765	371.4591	379.0455	395.9009	484.6664	660.8784	759.7452	953.5212
KID	The short-term (1-month) outlook for KID is mildly bearish (-2.9% vs current price of 131.40). At 6 months the model targets 127.66 (-2.8%), a mildly bearish medium-term signal. The 1-year forecast stands at 177.19 (+34.9%). Over a 5-year horizon the model projects 512.65 (cumulative +290.1%).	132.2301	131.7587	132.1563	132.6612	129.552	127.6185	123.3772	136.0587	127.6583	177.1944	250.7808	312.6067	352.3747	512.6512
KIT	The short-term (1-month) outlook for KIT is bullish (+4.5% vs current price of 108.30). At 6 months the model targets 124.63 (+15.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 112.03 (+3.4%). Over a 5-year horizon the model projects 433.32 (cumulative +300.1%).	107.9891	109.1422	111.2602	111.1087	113.1302	113.1638	115.4866	110.8549	124.6263	112.0265	140.0333	269.3299	198.9713	433.3181
KOMPL	The short-term (1-month) outlook for KOMPL is bearish (-7.7% vs current price of 8.20). At 6 months the model targets 9.68 (+18.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 8.28 (+1.0%). Over a 5-year horizon the model projects 8.20 (cumulative +0.0%).	8.1276	7.9558	7.8528	7.7645	7.4679	7.5701	7.1511	8.8327	9.6805	8.2789	7.3899	4.3892	1.7821	8.2
KMCP	The short-term (1-month) outlook for KMCP is bullish (+5.4% vs current price of 24.80). At 6 months the model targets 28.73 (+15.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 21.66 (-12.7%). Over a 5-year horizon the model projects 37.84 (cumulative +52.6%).	24.5268	24.4181	25.4408	25.3932	25.1352	26.1415	23.3473	24.5439	28.7343	21.6609	35.9144	31.1317	55.3581	37.8377
LINK	The short-term (1-month) outlook for LINK is bullish (+9.6% vs current price of 24.32). At 6 months the model targets 22.52 (-7.4%), a bearish medium-term signal. The 1-year forecast stands at 29.82 (+22.6%). Over a 5-year horizon the model projects 13.72 (cumulative -43.6%).	24.4289	24.6054	24.9022	24.2796	24.5323	26.6467	22.7893	22.439	22.5154	29.8219	10.9637	14.2872	17.5267	13.7176
KOA	The short-term (1-month) outlook for KOA is mildly bullish (+1.3% vs current price of 1.96). At 6 months the model targets 1.82 (-6.8%), a bearish medium-term signal. The 1-year forecast stands at 1.52 (-22.2%). Over a 5-year horizon the model projects 0.29 (cumulative -85.4%).	1.9575	1.9571	1.9585	1.9424	1.9458	1.9842	2.0054	2.1439	1.8248	1.523	0.7263	0.3305	0.5225	0.2855
KOG	The short-term (1-month) outlook for KOG is mildly bullish (+2.0% vs current price of 314.50). At 6 months the model targets 421.97 (+34.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 510.42 (+62.3%). Over a 5-year horizon the model projects 4465.91 (cumulative +1320.0%).	317.6536	321.2862	312.6077	300.874	316.2574	320.9017	374.3353	344.2427	421.9696	510.422	733.5844	930.7733	3522.1617	4465.9092
LIFE	The short-term (1-month) outlook for LIFE is strongly bullish (+29.9% vs current price of 0.39). At 6 months the model targets 0.39 (-0.1%), a sideways medium-term signal. The 1-year forecast stands at 1.58 (+303.9%). Over a 5-year horizon the model projects 0.09 (cumulative -77.2%).	0.3941	0.3992	0.3847	0.4512	0.3972	0.5067	0.4037	0.5433	0.3898	1.5751	0.7679	0.5913	0.3183	0.0889
MORLD	The short-term (1-month) outlook for MORLD is bullish (+5.2% vs current price of 19.42). At 6 months the model targets 23.30 (+20.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 22.03 (+13.4%). Over a 5-year horizon the model projects 19.42 (cumulative -0.0%).	19.7007	19.8958	19.2711	18.3366	19.6525	20.4229	21.2771	20.1738	23.2951	22.0276	19.42	19.42	19.42	19.42
LSG	The short-term (1-month) outlook for LSG is mildly bearish (-1.1% vs current price of 45.96). At 6 months the model targets 50.53 (+9.9%), a bullish medium-term signal. The 1-year forecast stands at 60.69 (+32.1%). Over a 5-year horizon the model projects 49.69 (cumulative +8.1%).	46.0249	45.8987	46.0393	45.398	46.3287	45.4351	50.2911	52.026	50.5284	60.6935	59.5798	48.3101	39.1392	49.6905
MGN	The short-term (1-month) outlook for MGN is mildly bearish (-1.7% vs current price of 26.50). At 6 months the model targets 24.24 (-8.5%), a bearish medium-term signal. The 1-year forecast stands at 31.39 (+18.4%). Over a 5-year horizon the model projects 104.97 (cumulative +296.1%).	26.3528	26.6248	26.7018	26.7959	26.4147	26.0446	25.2612	28.1683	24.2404	31.3891	44.2781	55.3502	76.7636	104.9685
MEDI	The short-term (1-month) outlook for MEDI is bullish (+7.0% vs current price of 225.00). At 6 months the model targets 297.72 (+32.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 288.81 (+28.4%). Over a 5-year horizon the model projects 315.64 (cumulative +40.3%).	226.8819	228.4659	228.6231	234.4349	236.636	240.6727	255.3272	258.6285	297.7196	288.8123	278.9432	207.7457	191.7666	315.6449
MELG	The short-term (1-month) outlook for MELG is mildly bullish (+1.0% vs current price of 190.04). At 6 months the model targets 205.40 (+8.1%), a bullish medium-term signal. The 1-year forecast stands at 202.98 (+6.8%). Over a 5-year horizon the model projects 310.68 (cumulative +63.5%).	190.4262	191.0982	190.8256	191.3603	191.668	192.0314	188.9685	186.8219	205.3999	202.9844	213.1453	257.5118	276.0362	310.6788
MPCC	The short-term (1-month) outlook for MPCC is mildly bullish (+2.4% vs current price of 21.15). At 6 months the model targets 24.70 (+16.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 32.76 (+54.9%). Over a 5-year horizon the model projects 33.06 (cumulative +56.3%).	21.1821	21.044	21.6303	21.3901	21.509	21.6674	22.5932	23.3914	24.7042	32.7646	36.3661	46.0442	30.126	33.0609
MOWI	The short-term (1-month) outlook for MOWI is bullish (+7.3% vs current price of 203.80). At 6 months the model targets 241.62 (+18.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 198.57 (-2.6%). Over a 5-year horizon the model projects 244.63 (cumulative +20.0%).	204.6649	204.0682	204.9041	205.7519	212.3964	218.717	218.7122	228.0477	241.6184	198.5682	231.802	250.4972	258.7259	244.6299
MULTI	The short-term (1-month) outlook for MULTI is mildly bullish (+1.9% vs current price of 159.80). At 6 months the model targets 185.43 (+16.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 181.49 (+13.6%). Over a 5-year horizon the model projects 371.29 (cumulative +132.3%).	160.449	160.9672	159.5548	159.6576	161.0422	162.9107	161.8873	166.8092	185.4281	181.4909	203.2529	225.3677	329.6607	371.2854
NAPA	The short-term (1-month) outlook for NAPA is bullish (+4.8% vs current price of 32.70). At 6 months the model targets 37.15 (+13.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 37.66 (+15.2%). Over a 5-year horizon the model projects 21.29 (cumulative -34.9%).	32.7448	32.5935	32.7909	32.3291	32.73	34.2838	30.7315	28.8082	37.1485	37.6593	35.2875	66.179	44.2302	21.2949
NAVA	The short-term (1-month) outlook for NAVA is mildly bearish (-0.8% vs current price of 19.80). At 6 months the model targets 18.73 (-5.4%), a bearish medium-term signal. The 1-year forecast stands at 24.31 (+22.8%). Over a 5-year horizon the model projects 86.86 (cumulative +338.7%).	19.9411	19.8692	20.089	19.5569	19.3509	19.6502	19.4355	19.8419	18.7348	24.3055	42.8197	56.2766	70.7208	86.8593
NORCO	The short-term (1-month) outlook for NORCO is bullish (+4.5% vs current price of 39.15). At 6 months the model targets 57.93 (+48.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 71.20 (+81.9%). Over a 5-year horizon the model projects 39.15 (cumulative -0.0%).	39.3028	39.5845	39.8943	40.1725	40.6668	40.9178	38.4699	43.6075	57.9337	71.2034	76.8124	39.15	39.15	39.15
NKR	The short-term (1-month) outlook for NKR is bearish (-5.7% vs current price of 14.15). At 6 months the model targets 14.58 (+3.1%), a bullish medium-term signal. The 1-year forecast stands at 18.65 (+31.8%). Over a 5-year horizon the model projects 39.16 (cumulative +176.8%).	14.0601	14.0562	13.9448	14.0219	13.7818	13.3495	12.4592	13.1051	14.5835	18.6515	20.7962	27.0343	54.1987	39.1648
NEL	The short-term (1-month) outlook for NEL is mildly bearish (-1.9% vs current price of 2.35). At 6 months the model targets 3.01 (+28.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 3.87 (+64.7%). Over a 5-year horizon the model projects 10.60 (cumulative +351.0%).	2.3311	2.3605	2.3389	2.3074	2.3029	2.3044	2.4887	2.3403	3.0069	3.8711	8.7757	9.8275	15.6817	10.5981
NORBT	The short-term (1-month) outlook for NORBT is mildly bearish (-0.6% vs current price of 237.60). At 6 months the model targets 376.15 (+58.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 403.75 (+69.9%). Over a 5-year horizon the model projects 2013.67 (cumulative +747.5%).	236.9906	234.9616	241.1565	233.2441	232.6203	236.1951	255.2568	316.6868	376.149	403.7511	820.8493	1225.9583	950.3101	2013.6722
NEXT	The short-term (1-month) outlook for NEXT is mildly bullish (+2.6% vs current price of 5.00). At 6 months the model targets 3.47 (-30.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 2.43 (-51.5%). Over a 5-year horizon the model projects 8.19 (cumulative +63.8%).	4.8816	4.8745	4.8548	4.8774	5.2138	5.1278	4.3827	3.5195	3.4741	2.4268	8.1073	5.0243	5.3253	8.1912
NSKOG	The short-term (1-month) outlook for NSKOG is strongly bearish (-10.5% vs current price of 42.75). At 6 months the model targets 38.67 (-9.5%), a bearish medium-term signal. The 1-year forecast stands at 46.96 (+9.9%). Over a 5-year horizon the model projects 36.72 (cumulative -14.1%).	45.6192	44.2871	41.505	44.7144	41.2556	38.2616	35.2077	33.6	38.6679	46.9641	22.6561	15.2245	24.2352	36.7177
NOM	The short-term (1-month) outlook for NOM is mildly bearish (-2.1% vs current price of 11.92). At 6 months the model targets 14.22 (+19.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 18.50 (+55.2%). Over a 5-year horizon the model projects 8.42 (cumulative -29.4%).	11.9301	11.9384	11.9717	11.7592	12.352	11.672	12.2965	11.1285	14.2228	18.501	12.9585	6.1808	11.6869	8.4187
NOL	The short-term (1-month) outlook for NOL is strongly bearish (-10.1% vs current price of 8.38). At 6 months the model targets 7.51 (-10.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 7.54 (-10.1%). Over a 5-year horizon the model projects 7.53 (cumulative -10.2%).	8.403	8.3803	8.2422	7.9087	7.4971	7.5368	7.9482	7.408	7.5143	7.5361	5.6553	6.1983	9.8301	7.5264
NOD	The short-term (1-month) outlook for NOD is bearish (-8.4% vs current price of 188.20). At 6 months the model targets 144.37 (-23.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 138.94 (-26.2%). Over a 5-year horizon the model projects 393.36 (cumulative +109.0%).	188.4375	188.1619	187.9089	177.5461	175.0808	172.4162	167.0253	148.3759	144.3738	138.9363	200.3343	560.0252	546.6621	393.361
NHY	The short-term (1-month) outlook for NHY is mildly bullish (+1.1% vs current price of 107.30). At 6 months the model targets 129.29 (+20.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 140.44 (+30.9%). Over a 5-year horizon the model projects 287.28 (cumulative +167.7%).	106.9661	106.5068	105.9106	105.1308	104.2238	108.4753	111.2044	97.9472	129.2936	140.439	156.624	138.7004	166.4377	287.2789
NYKD	The short-term (1-month) outlook for NYKD is strongly bullish (+30.2% vs current price of 3.18). At 6 months the model targets 3.11 (-2.3%), a mildly bearish medium-term signal. The 1-year forecast stands at 1.72 (-46.0%). Over a 5-year horizon the model projects 0.19 (cumulative -94.1%).	3.2214	3.2806	3.3157	3.5944	3.7355	4.1401	4.381	3.8764	3.1057	1.7162	0.6385	0.2095	0.1489	0.1863
NAS	The short-term (1-month) outlook for NAS is mildly bearish (-2.8% vs current price of 13.48). At 6 months the model targets 15.85 (+17.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 17.08 (+26.7%). Over a 5-year horizon the model projects 0.02 (cumulative -99.8%).	13.4605	13.465	13.2006	13.2504	13.3553	13.0978	13.0709	14.3594	15.8517	17.0769	16.8755	0.3462	0.023	0.0237
NRC	The short-term (1-month) outlook for NRC is mildly bullish (+1.7% vs current price of 8.43). At 6 months the model targets 6.72 (-20.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.92 (-41.6%). Over a 5-year horizon the model projects 1.50 (cumulative -82.2%).	8.4294	8.354	8.1938	8.4458	8.4446	8.5742	7.2389	7.7947	6.7169	4.9224	4.0917	1.9748	3.0164	1.497
OTL	The short-term (1-month) outlook for OTL is bullish (+5.1% vs current price of 65.50). At 6 months the model targets 82.56 (+26.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 59.84 (-8.6%). Over a 5-year horizon the model projects 65.50 (cumulative +0.0%).	65.8248	66.1796	67.8321	68.493	70.9334	68.8238	71.4582	76.6104	82.5634	59.8396	85.085	177.1773	65.5	65.5
ODL	The short-term (1-month) outlook for ODL is mildly bearish (-1.6% vs current price of 97.90). At 6 months the model targets 112.28 (+14.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 113.27 (+15.7%). Over a 5-year horizon the model projects 85.00 (cumulative -13.2%).	97.8624	97.8731	97.4559	97.9828	97.8319	96.364	98.9188	100.301	112.2773	113.2722	79.2449	101.772	106.8692	84.9969
OKEA	The short-term (1-month) outlook for OKEA is mildly bearish (-2.6% vs current price of 39.20). At 6 months the model targets 78.01 (+99.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 56.81 (+44.9%). Over a 5-year horizon the model projects 117.28 (cumulative +199.2%).	38.7416	38.71	37.0075	37.1562	38.5868	38.1957	43.6367	50.0145	78.0137	56.8067	55.807	36.8211	37.2839	117.2752
ODF	The short-term (1-month) outlook for ODF is mildly bullish (+0.6% vs current price of 115.40). At 6 months the model targets 137.82 (+19.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 156.51 (+35.6%). Over a 5-year horizon the model projects 258.25 (cumulative +123.8%).	115.9527	116.176	115.8731	116.8562	118.0782	116.0425	118.4496	118.0832	137.8176	156.515	104.0772	108.6851	287.4313	258.2487
ODFB	The short-term (1-month) outlook for ODFB is mildly bullish (+2.7% vs current price of 115.00). At 6 months the model targets 117.91 (+2.5%), a mildly bullish medium-term signal. The 1-year forecast stands at 151.36 (+31.6%). Over a 5-year horizon the model projects 234.94 (cumulative +104.3%).	115.2381	115.347	116.8976	117.5992	117.6273	118.133	117.5953	116.4071	117.9112	151.3632	122.7982	142.9771	228.1628	234.9431
OET	The short-term (1-month) outlook for OET is strongly bullish (+12.2% vs current price of 486.00). At 6 months the model targets 735.84 (+51.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 930.16 (+91.4%). Over a 5-year horizon the model projects 2749.17 (cumulative +465.7%).	490.3365	488.2118	496.2159	520.4273	533.7901	545.0911	562.1465	635.4639	735.8384	930.1642	673.584	1281.5687	1951.3301	2749.1719
OTOVO	The short-term (1-month) outlook for OTOVO is strongly bullish (+16.4% vs current price of 11.20). At 6 months the model targets 7.70 (-31.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 6.86 (-38.8%). Over a 5-year horizon the model projects 11.20 (cumulative +0.0%).	11.1871	11.1319	11.4003	11.8067	12.3327	13.0355	11.7294	11.3164	7.6961	6.8585	1.1163	0.77	0.5833	11.2
PLSV	The short-term (1-month) outlook for PLSV is mildly bearish (-2.3% vs current price of 49.50). At 6 months the model targets 41.15 (-16.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 36.12 (-27.0%). Over a 5-year horizon the model projects 49.50 (cumulative +0.0%).	49.6215	50.1342	50.2176	50.9942	49.3351	48.3656	53.4708	50.8151	41.1533	36.1185	49.5	49.5	49.5	49.5
ONCIN	The short-term (1-month) outlook for ONCIN is strongly bearish (-15.7% vs current price of 47.30). At 6 months the model targets 13.46 (-71.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 6.57 (-86.1%). Over a 5-year horizon the model projects 0.32 (cumulative -99.3%).	47.2255	47.2491	47.4905	45.8771	43.5988	39.8536	44.1854	37.3209	13.4552	6.569	1.3486	1.9885	0.6241	0.3206
ORK	The short-term (1-month) outlook for ORK is mildly bullish (+1.1% vs current price of 114.00). At 6 months the model targets 116.60 (+2.3%), a mildly bullish medium-term signal. The 1-year forecast stands at 120.78 (+5.9%). Over a 5-year horizon the model projects 155.07 (cumulative +36.0%).	114.0789	114.111	113.3882	113.3525	114.0399	115.2424	115.574	118.3049	116.5981	120.7785	134.3736	153.1581	137.5349	155.068
PNOR	The short-term (1-month) outlook for PNOR is mildly bullish (+0.8% vs current price of 13.10). At 6 months the model targets 13.96 (+6.6%), a bullish medium-term signal. The 1-year forecast stands at 17.00 (+29.8%). Over a 5-year horizon the model projects 13.10 (cumulative -0.0%).	13.1321	13.1115	12.8657	12.7387	13.0154	13.2073	14.1664	13.935	13.9601	16.9994	22.6042	22.2937	13.1	13.1
PEXIP	The short-term (1-month) outlook for PEXIP is bullish (+7.7% vs current price of 66.20). At 6 months the model targets 89.08 (+34.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 86.10 (+30.1%). Over a 5-year horizon the model projects 57.44 (cumulative -13.2%).	66.4964	67.6396	70.0699	73.7916	71.0558	71.3285	76.6204	80.3993	89.0816	86.0988	19.7764	18.9406	31.4081	57.4418
PEN	The short-term (1-month) outlook for PEN is bearish (-3.3% vs current price of 32.75). At 6 months the model targets 16.90 (-48.4%), a strongly bearish medium-term signal. The 1-year forecast stands at 23.70 (-27.6%). Over a 5-year horizon the model projects 49.49 (cumulative +51.1%).	32.8038	32.7969	32.5911	31.2315	32.0576	31.671	31.2514	25.3959	16.9013	23.7016	31.247	38.9671	59.6655	49.495
PARB	The short-term (1-month) outlook for PARB is mildly bullish (+1.2% vs current price of 76.50). At 6 months the model targets 88.73 (+16.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 99.72 (+30.4%). Over a 5-year horizon the model projects 123.73 (cumulative +61.7%).	76.4399	76.3828	76.0863	76.0928	76.1932	77.3941	79.51	80.3527	88.7311	99.7198	128.3344	105.0055	130.01	123.7322
PCIB	The short-term (1-month) outlook for PCIB is mildly bullish (+2.0% vs current price of 0.12). At 6 months the model targets 0.09 (-18.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.11 (-3.1%). Over a 5-year horizon the model projects 0.00 (cumulative -97.2%).	0.1119	0.1186	0.1402	0.166	0.1314	0.1173	0.1223	0.1349	0.0939	0.1114	0.0981	0.0307	0.0103	0.0032
PSE	The short-term (1-month) outlook for PSE is bullish (+7.7% vs current price of 6.20). At 6 months the model targets 5.89 (-5.0%), a bearish medium-term signal. The 1-year forecast stands at 5.13 (-17.3%). Over a 5-year horizon the model projects 5.99 (cumulative -3.4%).	6.1324	6.1465	6.1817	6.3309	7.1275	6.677	5.5257	5.4537	5.8887	5.1262	10.2966	7.4175	7.1512	5.9893
PUBLI	The short-term (1-month) outlook for PUBLI is bullish (+6.7% vs current price of 20.00). At 6 months the model targets 23.96 (+19.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 26.65 (+33.2%). Over a 5-year horizon the model projects 20.00 (cumulative +0.0%).	20.1908	20.7224	20.641	20.9953	20.9372	21.3335	21.5694	21.6843	23.956	26.6451	20.0	20.0	20.0	20.0
PHO	The short-term (1-month) outlook for PHO is bearish (-3.4% vs current price of 68.00). At 6 months the model targets 81.54 (+19.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 101.09 (+48.7%). Over a 5-year horizon the model projects 69.99 (cumulative +2.9%).	67.1263	67.2033	65.1896	64.0135	62.8138	65.6748	78.8598	76.7512	81.5365	101.0863	118.2854	143.6922	167.0009	69.9907
PLT	The short-term (1-month) outlook for PLT is bullish (+3.8% vs current price of 5.99). At 6 months the model targets 7.24 (+20.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 6.05 (+1.1%). Over a 5-year horizon the model projects 3.06 (cumulative -49.0%).	5.9949	5.9606	5.917	5.943	5.9496	6.215	6.0217	7.0891	7.2439	6.0543	3.2055	1.7919	1.6656	3.0575
POL	The short-term (1-month) outlook for POL is bullish (+6.9% vs current price of 61.00). At 6 months the model targets 72.50 (+18.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 79.66 (+30.6%). Over a 5-year horizon the model projects 279.10 (cumulative +357.5%).	61.1116	61.3505	62.1143	62.7848	62.9187	65.2136	66.2854	69.4809	72.4983	79.6602	103.9706	172.008	268.8296	279.1001
RANA	The short-term (1-month) outlook for RANA is mildly bullish (+1.4% vs current price of 78.40). At 6 months the model targets 91.45 (+16.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 87.26 (+11.3%). Over a 5-year horizon the model projects 78.40 (cumulative -0.0%).	78.7834	78.6687	78.7945	78.7512	77.9258	79.4933	87.0436	78.1908	91.4485	87.2645	131.4935	150.2467	168.2242	78.4
ROGS	The short-term (1-month) outlook for ROGS is mildly bullish (+2.5% vs current price of 150.78). At 6 months the model targets 148.74 (-1.4%), a mildly bearish medium-term signal. The 1-year forecast stands at 187.29 (+24.2%). Over a 5-year horizon the model projects 150.78 (cumulative +0.0%).	149.9709	150.451	150.4898	152.3455	152.7634	154.5878	153.0294	153.0239	148.7385	187.2889	150.78	150.78	150.78	150.78
PRS	The short-term (1-month) outlook for PRS is sideways (+0.1% vs current price of 3.24). At 6 months the model targets 2.52 (-22.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 1.71 (-47.3%). Over a 5-year horizon the model projects 0.03 (cumulative -99.0%).	3.2349	3.2215	3.2271	3.1371	3.2997	3.2497	3.1267	3.4749	2.5216	1.7114	0.3625	0.4529	0.0381	0.0311
PROT	The short-term (1-month) outlook for PROT is mildly bullish (+1.7% vs current price of 479.20). At 6 months the model targets 522.40 (+9.0%), a bullish medium-term signal. The 1-year forecast stands at 766.55 (+60.0%). Over a 5-year horizon the model projects 981.37 (cumulative +104.8%).	480.4273	482.1118	488.55	495.5085	494.5	487.1217	475.2865	440.0529	522.3993	766.5534	873.3226	1300.1481	878.9172	981.3727
