ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
HSHP	The short-term (1-month) outlook for HSHP is strongly bullish (+18.0% vs current price of 124.40). At 6 months the model targets 157.37 (+26.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 215.20 (+73.0%). Over a 5-year horizon the model projects 576.75 (cumulative +363.6%).	132.1364	132.8915	134.8576	139.7104	144.0891	146.7355	149.6164	159.1061	157.3713	215.2025	300.271	389.692	504.7097	576.7545
GOD	The short-term (1-month) outlook for GOD is strongly bearish (-21.8% vs current price of 11.20). At 6 months the model targets 7.89 (-29.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 7.10 (-36.6%). Over a 5-year horizon the model projects 0.47 (cumulative -95.8%).	8.8706	8.8614	8.8449	8.7706	8.7512	8.7575	8.6966	8.6113	7.8884	7.1049	5.2179	3.586	2.0674	0.4719
HPUR	The short-term (1-month) outlook for HPUR is strongly bearish (-14.8% vs current price of 1.16). At 6 months the model targets 0.71 (-38.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.51 (-56.4%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	1.1946	1.1811	1.1355	1.0209	0.9643	0.9884	0.8877	0.8909	0.7092	0.5062	0.0	0.0	0.0	0.0
HAUTO	The short-term (1-month) outlook for HAUTO is strongly bullish (+29.4% vs current price of 132.70). At 6 months the model targets 162.95 (+22.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 212.84 (+60.4%). Over a 5-year horizon the model projects 501.30 (cumulative +277.8%).	142.0401	143.613	147.987	159.5419	168.8014	171.7019	167.159	179.6084	162.9507	212.8444	296.4746	368.9949	438.8686	501.2967
HYPRO	The short-term (1-month) outlook for HYPRO is strongly bearish (-74.1% vs current price of 1.38). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.6643	0.6476	0.5975	0.5094	0.4454	0.3593	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HBC	The short-term (1-month) outlook for HBC is strongly bullish (+21.8% vs current price of 1.29). At 6 months the model targets 1.23 (-4.8%), a bearish medium-term signal. The 1-year forecast stands at 1.27 (-2.1%). Over a 5-year horizon the model projects 0.02 (cumulative -98.3%).	1.5698	1.573	1.5797	1.6006	1.6031	1.5768	1.5077	1.4573	1.2332	1.2683	0.9613	0.627	0.3238	0.0225
HEX	The short-term (1-month) outlook for HEX is strongly bearish (-88.2% vs current price of 10.81). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	2.4144	2.3772	2.2588	1.9493	1.6437	1.2743	0.1583	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDEX	The short-term (1-month) outlook for IDEX is strongly bearish (-100.0% vs current price of 11.50). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IWS	The short-term (1-month) outlook for IWS is bullish (+3.8% vs current price of 58.40). At 6 months the model targets 59.29 (+1.5%), a mildly bullish medium-term signal. The 1-year forecast stands at 78.83 (+35.0%). Over a 5-year horizon the model projects 156.70 (cumulative +168.3%).	60.1358	60.2772	60.5809	60.7911	60.565	60.6218	60.995	62.4946	59.2894	78.8343	99.6618	120.1369	139.0347	156.7041
HSPG	The short-term (1-month) outlook for HSPG is strongly bullish (+15.7% vs current price of 160.00). At 6 months the model targets 182.13 (+13.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 202.06 (+26.3%). Over a 5-year horizon the model projects 316.98 (cumulative +98.1%).	176.1716	176.5848	178.8946	183.3412	185.9159	185.1644	184.1586	183.11	182.133	202.0613	232.7136	258.7986	285.6542	316.9807
IOX	The short-term (1-month) outlook for IOX is strongly bearish (-56.6% vs current price of 3.70). At 6 months the model targets 0.98 (-73.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.84 (-77.4%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	1.6569	1.6499	1.6613	1.6741	1.6641	1.6049	1.7212	1.6173	0.977	0.8364	0.0	0.0	0.0	0.0
KCC	The short-term (1-month) outlook for KCC is strongly bearish (-15.2% vs current price of 95.60). At 6 months the model targets 96.98 (+1.4%), a mildly bullish medium-term signal. The 1-year forecast stands at 99.62 (+4.2%). Over a 5-year horizon the model projects 176.48 (cumulative +84.6%).	82.9979	82.8278	82.7412	81.7765	81.322	81.074	78.6397	82.8356	96.983	99.6207	115.7041	131.788	150.8414	176.4781
JIN	The short-term (1-month) outlook for JIN is mildly bearish (-0.8% vs current price of 6.04). At 6 months the model targets 6.18 (+2.4%), a mildly bullish medium-term signal. The 1-year forecast stands at 5.60 (-7.4%). Over a 5-year horizon the model projects 4.67 (cumulative -22.7%).	5.9736	5.9815	6.0748	6.1587	6.1517	5.9929	5.3881	5.4389	6.1846	5.5951	5.4643	5.1288	4.7906	4.6683
JAREN	The short-term (1-month) outlook for JAREN is strongly bullish (+10.7% vs current price of 349.50). At 6 months the model targets 408.14 (+16.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 429.57 (+22.9%). Over a 5-year horizon the model projects 666.53 (cumulative +90.7%).	374.6736	375.775	378.9645	385.2418	388.3088	386.9764	392.0147	394.1168	408.1367	429.569	488.66	541.9714	600.6426	666.5294
KID	The short-term (1-month) outlook for KID is strongly bullish (+11.5% vs current price of 131.40). At 6 months the model targets 139.43 (+6.1%), a bullish medium-term signal. The 1-year forecast stands at 139.16 (+5.9%). Over a 5-year horizon the model projects 141.41 (cumulative +7.6%).	140.1889	140.6834	141.8815	145.0108	147.0648	146.5159	141.9117	138.59	139.4312	139.1553	138.85	137.5012	138.8021	141.413
ITERA	The short-term (1-month) outlook for ITERA is bullish (+6.4% vs current price of 6.96). At 6 months the model targets 6.08 (-12.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 5.27 (-24.3%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	6.9917	7.0047	7.0075	7.0617	7.1856	7.4087	7.3328	7.1858	6.0778	5.2667	3.5255	1.8172	0.1712	0.0
KIT	The short-term (1-month) outlook for KIT is bearish (-8.3% vs current price of 108.30). At 6 months the model targets 91.04 (-15.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 133.02 (+22.8%). Over a 5-year horizon the model projects 281.27 (cumulative +159.7%).	93.3864	92.8456	92.1677	91.5817	94.1669	99.3244	95.3679	100.0111	91.0396	133.0208	161.8407	198.9778	251.9935	281.266
KOMPL	The short-term (1-month) outlook for KOMPL is strongly bearish (-11.6% vs current price of 8.20). At 6 months the model targets 7.87 (-4.0%), a bearish medium-term signal. The 1-year forecast stands at 5.35 (-34.8%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	9.0726	8.963	8.5965	7.6503	7.0708	7.2522	7.2308	7.9509	7.8749	5.3489	0.9595	0.0	0.0	0.0
KOG	The short-term (1-month) outlook for KOG is strongly bullish (+41.1% vs current price of 314.50). At 6 months the model targets 402.82 (+28.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 477.38 (+51.8%). Over a 5-year horizon the model projects 915.22 (cumulative +191.0%).	374.3609	376.9633	389.4579	420.6067	440.4155	443.7098	468.362	420.0714	402.8165	477.3826	635.1069	753.3819	848.2699	915.2247
KMCP	The short-term (1-month) outlook for KMCP is strongly bullish (+357.9% vs current price of 24.80). At 6 months the model targets 63.02 (+154.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 56.32 (+127.1%). Over a 5-year horizon the model projects 156.77 (cumulative +532.2%).	56.0904	58.0921	59.1014	62.3652	72.7068	113.5708	147.1806	130.6741	63.0166	56.3216	81.2374	107.809	111.7701	156.7747
MORLD	The short-term (1-month) outlook for MORLD is strongly bullish (+19.3% vs current price of 19.42). At 6 months the model targets 33.35 (+71.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 34.01 (+75.1%). Over a 5-year horizon the model projects 103.19 (cumulative +431.4%).	18.9932	19.0847	19.5026	20.4592	21.4954	23.1596	26.091	35.0983	33.3478	34.0074	50.5192	65.9826	81.4686	103.1884
MGN	The short-term (1-month) outlook for MGN is strongly bearish (-14.7% vs current price of 26.50). At 6 months the model targets 19.44 (-26.6%), a strongly bearish medium-term signal. The 1-year forecast stands at 19.93 (-24.8%). Over a 5-year horizon the model projects 11.83 (cumulative -55.3%).	21.64	21.4867	21.4054	21.0766	21.339	22.6009	20.8613	21.2217	19.4422	19.9293	17.812	15.9747	13.6512	11.834
KOA	The short-term (1-month) outlook for KOA is bullish (+3.8% vs current price of 1.96). At 6 months the model targets 1.98 (+1.3%), a mildly bullish medium-term signal. The 1-year forecast stands at 2.03 (+3.8%). Over a 5-year horizon the model projects 3.09 (cumulative +57.8%).	1.8379	1.8465	1.8698	1.9369	1.9973	2.0315	1.8851	1.9853	1.9833	2.0323	2.2167	2.4256	2.8098	3.0891
LSG	The short-term (1-month) outlook for LSG is bullish (+3.7% vs current price of 45.96). At 6 months the model targets 52.48 (+14.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 50.63 (+10.2%). Over a 5-year horizon the model projects 61.06 (cumulative +32.9%).	49.3634	49.398	49.3381	48.8433	48.2232	47.6744	46.6319	49.2203	52.4765	50.6337	52.3259	54.9119	57.7199	61.0585
LINK	The short-term (1-month) outlook for LINK is bullish (+5.7% vs current price of 24.32). At 6 months the model targets 30.52 (+25.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 23.86 (-1.9%). Over a 5-year horizon the model projects 26.98 (cumulative +10.9%).	24.2015	24.2088	24.3047	24.4978	24.8868	25.7182	27.2891	30.2637	30.5214	23.8617	23.0865	22.595	23.4884	26.9775
LIFE	The short-term (1-month) outlook for LIFE is strongly bearish (-100.0% vs current price of 0.39). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MELG	The short-term (1-month) outlook for MELG is sideways (+0.2% vs current price of 190.04). At 6 months the model targets 192.36 (+1.2%), a mildly bullish medium-term signal. The 1-year forecast stands at 220.00 (+15.8%). Over a 5-year horizon the model projects 336.19 (cumulative +76.9%).	190.2686	190.3441	190.0329	189.4957	189.3139	190.3549	192.7231	194.3211	192.36	220.0018	249.8573	279.491	308.1361	336.1947
MPCC	The short-term (1-month) outlook for MPCC is strongly bearish (-15.1% vs current price of 21.15). At 6 months the model targets 19.15 (-9.5%), a bearish medium-term signal. The 1-year forecast stands at 19.79 (-6.4%). Over a 5-year horizon the model projects 25.64 (cumulative +21.2%).	17.444	17.3537	17.053	16.6646	16.965	17.9547	17.8569	18.7971	19.1461	19.7917	21.0968	22.8809	24.73	25.6365
MEDI	The short-term (1-month) outlook for MEDI is strongly bullish (+14.3% vs current price of 225.00). At 6 months the model targets 282.51 (+25.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 289.33 (+28.6%). Over a 5-year horizon the model projects 467.27 (cumulative +107.7%).	235.837	236.3872	235.9779	240.5317	248.1461	257.0975	273.2354	287.0267	282.5084	289.3251	324.7048	359.2729	410.1443	467.2709
NAPA	The short-term (1-month) outlook for NAPA is strongly bearish (-15.6% vs current price of 32.70). At 6 months the model targets 27.89 (-14.7%), a strongly bearish medium-term signal. The 1-year forecast stands at 25.83 (-21.0%). Over a 5-year horizon the model projects 27.35 (cumulative -16.4%).	25.5133	25.3633	25.1969	24.9814	25.614	27.5849	28.2571	29.7178	27.8942	25.8323	24.9817	24.8592	25.7654	27.353
MULTI	The short-term (1-month) outlook for MULTI is strongly bullish (+17.9% vs current price of 159.80). At 6 months the model targets 190.56 (+19.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 182.90 (+14.5%). Over a 5-year horizon the model projects 241.59 (cumulative +51.2%).	177.7032	178.2235	181.2893	186.1924	188.7639	188.4149	188.319	199.8941	190.559	182.9048	194.6626	204.8278	218.8313	241.5868
NKR	The short-term (1-month) outlook for NKR is strongly bearish (-14.7% vs current price of 14.15). At 6 months the model targets 12.32 (-12.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 14.75 (+4.2%). Over a 5-year horizon the model projects 19.81 (cumulative +40.0%).	12.9151	12.8608	12.6223	12.0852	11.835	12.063	12.0314	12.311	12.3232	14.7476	15.5719	16.756	18.5097	19.8105
NORCO	The short-term (1-month) outlook for NORCO is bullish (+9.8% vs current price of 39.15). At 6 months the model targets 41.21 (+5.3%), a bullish medium-term signal. The 1-year forecast stands at 34.41 (-12.1%). Over a 5-year horizon the model projects 12.65 (cumulative -67.7%).	41.879	42.0583	42.7068	43.5092	43.6441	42.9819	41.0853	39.6176	41.2104	34.4147	29.1341	23.3141	17.5236	12.6513
MOWI	The short-term (1-month) outlook for MOWI is bullish (+5.9% vs current price of 203.80). At 6 months the model targets 235.46 (+15.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 238.64 (+17.1%). Over a 5-year horizon the model projects 346.55 (cumulative +70.0%).	218.1579	218.1697	217.6549	216.2225	215.1585	215.7819	210.7281	214.2834	235.4583	238.6393	261.3948	287.6458	315.5733	346.5511
NEL	The short-term (1-month) outlook for NEL is strongly bearish (-55.8% vs current price of 2.35). At 6 months the model targets 0.25 (-89.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	1.2719	1.2609	1.2127	1.1098	1.0429	1.0385	0.9663	0.8529	0.2547	0.0	0.0	0.0	0.0	0.0
NORBT	The short-term (1-month) outlook for NORBT is strongly bullish (+28.7% vs current price of 237.60). At 6 months the model targets 291.65 (+22.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 304.56 (+28.2%). Over a 5-year horizon the model projects 660.15 (cumulative +177.8%).	237.9391	239.4125	245.2656	258.6826	276.5685	305.7922	333.2952	335.0357	291.6492	304.5594	372.489	461.6074	568.2073	660.1501
NAVA	The short-term (1-month) outlook for NAVA is bearish (-8.1% vs current price of 19.80). At 6 months the model targets 15.55 (-21.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 11.92 (-39.8%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	18.3394	18.3753	18.3305	18.3087	18.2893	18.1994	17.4755	17.0837	15.5473	11.9203	5.4158	0.0	0.0	0.0
NEXT	The short-term (1-month) outlook for NEXT is strongly bearish (-96.1% vs current price of 5.00). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	3.4166	3.2996	2.9783	2.1174	1.2721	0.1934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NHY	The short-term (1-month) outlook for NHY is strongly bearish (-24.8% vs current price of 107.30). At 6 months the model targets 83.85 (-21.9%), a strongly bearish medium-term signal. The 1-year forecast stands at 102.53 (-4.4%). Over a 5-year horizon the model projects 144.52 (cumulative +34.7%).	84.0186	83.1851	81.0949	77.3566	77.1687	80.6496	75.7062	77.4032	83.8548	102.5287	109.8623	120.9614	135.2542	144.5222
NOL	The short-term (1-month) outlook for NOL is bearish (-6.7% vs current price of 8.38). At 6 months the model targets 8.01 (-4.4%), a bearish medium-term signal. The 1-year forecast stands at 9.69 (+15.6%). Over a 5-year horizon the model projects 19.31 (cumulative +130.4%).	7.5636	7.4928	7.2631	7.0324	7.2695	7.8178	6.6709	6.7134	8.0073	9.6873	10.3255	12.996	17.9286	19.3062
NOD	The short-term (1-month) outlook for NOD is strongly bearish (-14.5% vs current price of 188.20). At 6 months the model targets 150.61 (-20.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 162.11 (-13.9%). Over a 5-year horizon the model projects 243.20 (cumulative +29.2%).	148.062	148.3277	149.9249	150.8874	152.8409	160.9442	163.8769	182.9142	150.6117	162.1147	187.5591	209.2901	222.9891	243.1982
NSKOG	The short-term (1-month) outlook for NSKOG is strongly bearish (-32.9% vs current price of 42.75). At 6 months the model targets 22.74 (-46.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 37.07 (-13.3%). Over a 5-year horizon the model projects 56.81 (cumulative +32.9%).	29.6264	29.4652	28.8577	27.7405	27.5376	28.7024	27.8865	28.898	22.7362	37.0726	41.2197	46.1955	51.6587	56.8054
NRC	The short-term (1-month) outlook for NRC is strongly bearish (-26.2% vs current price of 8.43). At 6 months the model targets 6.72 (-20.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 5.35 (-36.6%). Over a 5-year horizon the model projects 2.20 (cumulative -73.9%).	6.0206	5.9988	5.9429	5.9008	5.9886	6.2184	6.3723	6.4412	6.7192	5.346	4.3815	3.6098	2.9173	2.2009
NOM	The short-term (1-month) outlook for NOM is strongly bullish (+10.7% vs current price of 11.92). At 6 months the model targets 11.79 (-1.1%), a mildly bearish medium-term signal. The 1-year forecast stands at 8.32 (-30.2%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	12.986	12.9447	12.9094	12.8549	12.9751	13.1911	13.3629	12.5992	11.7907	8.3171	3.2745	0.0	0.0	0.0
NYKD	The short-term (1-month) outlook for NYKD is strongly bullish (+11.4% vs current price of 3.18). At 6 months the model targets 3.47 (+9.2%), a bullish medium-term signal. The 1-year forecast stands at 4.79 (+50.7%). Over a 5-year horizon the model projects 11.51 (cumulative +262.1%).	3.2744	3.2722	3.3024	3.2826	3.3168	3.5419	3.6561	3.2588	3.471	4.7908	6.5455	8.3567	9.6571	11.5149
ODL	The short-term (1-month) outlook for ODL is bearish (-6.7% vs current price of 97.90). At 6 months the model targets 102.47 (+4.7%), a bullish medium-term signal. The 1-year forecast stands at 123.81 (+26.5%). Over a 5-year horizon the model projects 247.41 (cumulative +152.7%).	89.0821	88.6048	86.8426	84.2591	85.1982	91.3682	94.6482	97.3129	102.4707	123.8065	149.2764	176.2875	214.7678	247.4118
ODF	The short-term (1-month) outlook for ODF is mildly bullish (+1.1% vs current price of 115.40). At 6 months the model targets 111.93 (-3.0%), a bearish medium-term signal. The 1-year forecast stands at 105.33 (-8.7%). Over a 5-year horizon the model projects 96.70 (cumulative -16.2%).	114.6287	114.9208	114.3572	113.1	113.3187	116.7117	111.9384	116.6482	111.929	105.3342	97.5354	97.9779	97.8649	96.7011
ODFB	The short-term (1-month) outlook for ODFB is mildly bullish (+2.3% vs current price of 115.00). At 6 months the model targets 115.07 (+0.1%), a sideways medium-term signal. The 1-year forecast stands at 106.87 (-7.1%). Over a 5-year horizon the model projects 117.19 (cumulative +1.9%).	110.8058	111.2468	111.2357	111.5387	113.2044	117.6211	111.7727	116.9063	115.0688	106.8701	104.3087	108.534	113.1444	117.1947
NAS	The short-term (1-month) outlook for NAS is strongly bullish (+48.0% vs current price of 13.48). At 6 months the model targets 20.07 (+49.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 23.36 (+73.3%). Over a 5-year horizon the model projects 37.48 (cumulative +178.1%).	21.7341	21.7632	21.8705	21.3612	20.4728	19.9401	19.9299	18.1251	20.0718	23.3556	24.9665	29.8128	33.5946	37.4774
OTL	The short-term (1-month) outlook for OTL is strongly bullish (+21.8% vs current price of 65.50). At 6 months the model targets 85.04 (+29.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 102.36 (+56.3%). Over a 5-year horizon the model projects 213.77 (cumulative +226.4%).	70.8961	71.032	71.9311	74.3231	76.8874	79.7568	76.4558	81.007	85.0374	102.361	137.5207	167.9015	193.582	213.7666
PLSV	The short-term (1-month) outlook for PLSV is sideways (-0.1% vs current price of 49.50). At 6 months the model targets 77.25 (+56.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 78.39 (+58.4%). Over a 5-year horizon the model projects 230.89 (cumulative +366.4%).	48.536	48.3714	49.0039	49.5513	49.4404	49.4613	52.5537	62.1659	77.2464	78.3886	109.2034	137.4819	177.2596	230.8901
OKEA	The short-term (1-month) outlook for OKEA is strongly bearish (-26.3% vs current price of 39.20). At 6 months the model targets 29.33 (-25.2%), a strongly bearish medium-term signal. The 1-year forecast stands at 42.52 (+8.5%). Over a 5-year horizon the model projects 71.86 (cumulative +83.3%).	29.3209	29.0655	28.209	27.0083	27.1267	28.9005	26.5744	23.2772	29.33	42.5156	51.2476	58.0454	64.8146	71.8568
OTOVO	The short-term (1-month) outlook for OTOVO is strongly bearish (-12.9% vs current price of 11.20). At 6 months the model targets 7.47 (-33.3%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.85 (-56.7%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	9.5982	9.5754	9.5643	9.4388	9.4366	9.7516	8.7869	9.0837	7.4714	4.8516	0.3031	0.0	0.0	0.0
ORK	The short-term (1-month) outlook for ORK is strongly bullish (+11.7% vs current price of 114.00). At 6 months the model targets 129.23 (+13.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 141.70 (+24.3%). Over a 5-year horizon the model projects 236.10 (cumulative +107.1%).	121.4939	121.914	123.1332	125.5458	126.9292	127.3127	126.7753	128.013	129.2331	141.7007	163.4447	183.8634	207.6498	236.0994
OTEC	The short-term (1-month) outlook for OTEC is bearish (-6.3% vs current price of 19.02). At 6 months the model targets 20.40 (+7.3%), a bullish medium-term signal. The 1-year forecast stands at 24.24 (+27.4%). Over a 5-year horizon the model projects 48.06 (cumulative +152.7%).	18.4119	18.4028	18.4244	18.2358	17.9824	17.8295	19.3757	19.8355	20.4013	24.2384	30.1526	36.5259	42.7574	48.0624
ONCIN	The short-term (1-month) outlook for ONCIN is strongly bearish (-100.0% vs current price of 47.30). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OET	The short-term (1-month) outlook for OET is strongly bearish (-27.6% vs current price of 486.00). At 6 months the model targets 478.01 (-1.6%), a mildly bearish medium-term signal. The 1-year forecast stands at 519.40 (+6.9%). Over a 5-year horizon the model projects 966.84 (cumulative +98.9%).	379.1474	376.8777	369.6527	357.1937	353.2348	351.7596	308.6544	331.6517	478.0084	519.3957	628.3136	735.3481	871.2132	966.843
PARB	The short-term (1-month) outlook for PARB is strongly bullish (+19.8% vs current price of 76.50). At 6 months the model targets 99.92 (+30.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 101.70 (+32.9%). Over a 5-year horizon the model projects 174.79 (cumulative +128.5%).	85.3012	85.7086	86.6981	88.9462	90.5395	91.6666	92.6675	101.2882	99.9248	101.6985	120.2084	136.8811	154.6567	174.7903
PCIB	The short-term (1-month) outlook for PCIB is strongly bullish (+195.0% vs current price of 0.12). At 6 months the model targets 0.02 (-81.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.4097	0.4098	0.3937	0.3732	0.3554	0.3392	0.2705	0.1572	0.0217	0.0	0.0	0.0	0.0	0.0
PNOR	The short-term (1-month) outlook for PNOR is strongly bullish (+19.4% vs current price of 13.10). At 6 months the model targets 14.66 (+11.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 17.79 (+35.8%). Over a 5-year horizon the model projects 32.24 (cumulative +146.1%).	13.8768	13.9519	14.361	15.2011	15.6724	15.645	16.4587	16.6824	14.6643	17.7942	22.0271	24.6625	27.4942	32.2434
POL	The short-term (1-month) outlook for POL is bearish (-4.9% vs current price of 61.00). At 6 months the model targets 51.77 (-15.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 56.56 (-7.3%). Over a 5-year horizon the model projects 46.87 (cumulative -23.2%).	57.9763	58.2326	58.5755	59.3523	59.5121	57.9972	57.1488	56.7239	51.7667	56.5598	54.7005	51.3144	49.5784	46.8718
PEN	The short-term (1-month) outlook for PEN is strongly bearish (-27.3% vs current price of 32.75). At 6 months the model targets 22.02 (-32.8%), a strongly bearish medium-term signal. The 1-year forecast stands at 24.10 (-26.4%). Over a 5-year horizon the model projects 19.30 (cumulative -41.1%).	23.4733	23.3701	23.1922	22.9363	23.1346	23.8103	23.5749	22.7044	22.0164	24.0956	23.1791	21.585	20.4488	19.3009
PROT	The short-term (1-month) outlook for PROT is strongly bullish (+29.1% vs current price of 479.20). At 6 months the model targets 648.23 (+35.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 673.94 (+40.6%). Over a 5-year horizon the model projects 1431.53 (cumulative +198.7%).	543.3383	546.7525	558.9101	583.4502	602.6581	618.4626	614.6412	691.0557	648.232	673.9387	853.1407	1060.4741	1245.4517	1431.5296
PUBLI	The short-term (1-month) outlook for PUBLI is strongly bullish (+11.0% vs current price of 20.00). At 6 months the model targets 24.09 (+20.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 22.28 (+11.4%). Over a 5-year horizon the model projects 29.82 (cumulative +49.1%).	20.9481	20.9517	21.0291	21.2107	21.6692	22.2071	23.9212	25.4042	24.0893	22.2829	23.7018	25.6875	27.9496	29.8247
PEXIP	The short-term (1-month) outlook for PEXIP is strongly bullish (+13.8% vs current price of 66.20). At 6 months the model targets 85.44 (+29.1%), a strongly bullish medium-term signal. The 1-year forecast stands at 86.21 (+30.2%). Over a 5-year horizon the model projects 194.89 (cumulative +194.4%).	64.3545	64.3248	65.0359	67.3615	70.5021	75.315	82.8649	86.9	85.437	86.2051	109.2598	136.9483	166.1232	194.8857
PHO	The short-term (1-month) outlook for PHO is bearish (-6.7% vs current price of 68.00). At 6 months the model targets 62.66 (-7.8%), a bearish medium-term signal. The 1-year forecast stands at 70.90 (+4.3%). Over a 5-year horizon the model projects 93.92 (cumulative +38.1%).	65.6695	65.5361	65.3189	64.0775	63.0789	63.4765	62.2208	62.6376	62.6633	70.898	74.4984	76.4521	81.2336	93.9165
ROGS	The short-term (1-month) outlook for ROGS is bullish (+9.9% vs current price of 150.78). At 6 months the model targets 186.44 (+23.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 206.39 (+36.9%). Over a 5-year horizon the model projects 411.83 (cumulative +173.1%).	153.5122	154.2034	155.3368	158.0307	160.784	165.6912	177.6804	184.6363	186.4382	206.3916	262.1244	312.1573	358.6834	411.8272
PSE	The short-term (1-month) outlook for PSE is strongly bearish (-38.7% vs current price of 6.20). At 6 months the model targets 4.76 (-23.1%), a strongly bearish medium-term signal. The 1-year forecast stands at 4.11 (-33.7%). Over a 5-year horizon the model projects 3.94 (cumulative -36.4%).	3.9997	3.978	3.9395	3.8185	3.7393	3.7975	4.3286	4.7825	4.7647	4.112	4.2872	4.3124	4.1543	3.9441
PRS	The short-term (1-month) outlook for PRS is strongly bearish (-100.0% vs current price of 3.24). At 6 months the model targets 0.00 (-100.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 0.00 (-100.0%). Over a 5-year horizon the model projects 0.00 (cumulative -100.0%).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
